GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "45001","Abbeville, SC",5,CAINC30,100,"..."," Population (persons) 3/","Number of persons",20596,21141,21506,21544,21623,21860,22061,22245,22637,22933,22873,22674,22790,22964,22923,22980,22963,22831,23015,23300,23643,23958,24157,24352,24487,24680,24941,25074,25308,25670,25921,26229,26330,26311,26306,26235,25995,25821,25745,25699,25614,25328,25081,25019,24899,24795,24796,24657,24567,24587,24527
 "45001","Abbeville, SC",5,CAINC30,110,"..."," Per capita personal income 4/","Dollars",2650,2732,2936,3264,3741,3980,4099,4627,4949,5428,5984,6646,7399,7681,8408,9114,9684,10229,10888,11469,12220,12772,13422,14632,15164,16136,17110,18084,19591,20733,22110,23497,23202,21529,20359,21756,22382,23414,24319,25718,25703,26620,27685,27574,28233,29554,30933,31821,32837,33758,35219
 "45001","Abbeville, SC",5,CAINC30,120,"..."," Per capita net earnings 4/","Dollars",2195,2200,2325,2601,2978,3080,2965,3398,3678,4057,4432,4730,5190,5181,5668,6120,6404,6718,7325,7703,7995,8283,8459,9303,9670,10245,10546,10993,11905,12556,13516,14324,13338,12793,12830,13601,13773,13913,14086,14384,13534,14016,14951,15088,15346,16030,16627,17118,17876,18198,18712
 "45001","Abbeville, SC",5,CAINC30,130,"..."," Per capita personal current transfer receipts 4/","Dollars",231,276,327,341,395,493,680,744,741,783,884,1076,1199,1329,1413,1471,1613,1718,1759,1906,2137,2392,2823,3163,3413,3731,4096,4425,4740,5071,5519,5964,6795,5979,4905,5446,5881,6546,6877,7871,8811,9341,9248,8981,9322,9693,10290,10465,10488,10911,11712
 "45001","Abbeville, SC",5,CAINC30,140,"...","  Per capita income maintenance benefits 4/","Dollars",15,26,34,36,38,58,89,95,94,94,114,149,161,163,168,174,184,202,190,211,230,232,259,307,318,335,358,388,394,389,409,409,405,495,529,575,675,706,717,777,950,1050,1056,1018,1026,931,931,880,849,816,844
 "45001","Abbeville, SC",5,CAINC30,150,"...","  Per capita unemployment insurance compensation 4/","Dollars",11,17,35,12,9,27,96,87,56,44,50,78,81,122,102,78,92,75,49,39,43,58,92,105,102,76,65,65,68,58,64,52,121,175,168,107,95,112,153,215,616,473,297,198,127,58,48,48,45,42,41
 "45001","Abbeville, SC",5,CAINC30,160,"...","  Per capita retirement and other 4/","Dollars",205,233,258,293,347,408,495,562,591,644,720,849,956,1045,1143,1219,1337,1442,1521,1655,1865,2102,2472,2751,2993,3320,3673,3972,4278,4624,5046,5504,6269,5309,4208,4764,5111,5728,6008,6880,7245,7818,7895,7765,8169,8703,9311,9537,9593,10052,10828
 "45001","Abbeville, SC",5,CAINC30,170,"..."," Per capita dividends, interest, and rent 4/","Dollars",224,257,284,321,368,407,454,485,531,588,668,840,1010,1170,1327,1524,1668,1793,1803,1860,2087,2097,2139,2166,2081,2160,2468,2666,2945,3106,3075,3209,3070,2758,2624,2710,2729,2955,3355,3462,3358,3262,3486,3506,3564,3832,4016,4239,4473,4649,4794
 "45001","Abbeville, SC",5,CAINC30,180,"..."," Earnings by place of work","Thousands of dollars",43740,44931,48117,55413,64368,66883,64198,74856,82531,92900,99774,103135,115710,116122,127006,135665,142538,147076,161537,170525,178765,185820,190479,216325,221541,236439,241168,254692,279481,301017,329086,356479,323687,298690,290116,303060,307189,306150,297454,296363,277741,285093,290912,300664,307653,321951,325191,338043,349759,361930,378961
 "45001","Abbeville, SC",5,CAINC30,190,"...","  Wages and salaries","Thousands of dollars",35874,36666,37556,44936,50371,53040,50861,59365,65499,73529,78373,82177,92154,91371,99608,104553,108891,112272,122529,128853,135518,141692,141843,160662,161383,173222,178962,192003,208983,223222,238329,261684,238058,217758,205859,215649,221604,221642,212090,210850,193310,194015,193200,199317,203658,211843,214751,223987,230973,239732,251981
