GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "47001","Anderson, TN",5,CAINC30,60,"...","  Income maintenance benefits 1/","Thousands of dollars",1608,3119,3064,3167,3169,4116,4604,5077,5036,5384,6736,8948,10029,9172,9838,10174,10377,11222,11886,13592,15269,17626,19763,23745,24855,25953,27675,28494,28261,28417,29887,29377,30001,34481,36401,37308,40956,42898,48174,51135,62226,67644,69126,70342,71149,69680,66355,64771,64036,60455,62810
 "47001","Anderson, TN",5,CAINC30,70,"...","  Unemployment insurance compensation","Thousands of dollars",428,717,931,843,587,1094,2965,2967,2458,2137,2572,3479,3413,5326,5637,2471,2830,2563,2646,2597,3213,3536,4184,6266,5239,3456,3073,4260,4542,3844,3866,4414,7427,8557,8549,5623,5108,4757,4940,7200,22324,18767,18538,12565,8329,4270,3728,2876,2731,2658,2200
 "47001","Anderson, TN",5,CAINC30,80,"...","  Retirement and other","Thousands of dollars",11202,13031,15932,18620,24708,28238,33836,37829,41296,46961,56307,64924,75180,82439,90401,99371,107251,116859,125337,132555,147701,159847,177421,196417,209256,219631,239639,248658,257533,271589,281766,311592,327963,350041,362958,386350,408829,435937,471048,518912,535082,573282,583474,591827,611810,626515,667373,690708,710009,746887,786708
 "47001","Anderson, TN",5,CAINC30,90,"..."," Dividends, interest, and rent 2/","Thousands of dollars",21754,24272,26554,28695,32915,38775,47674,52547,59683,67345,77356,96051,118308,130217,138404,158690,165281,175593,180204,195253,215359,227012,235716,237253,246684,258634,298439,327000,347104,348508,340463,370531,345661,322074,319895,288190,287272,311038,352263,381489,347753,338665,369068,377955,377831,399097,410517,420125,451346,459398,465678
 "47001","Anderson, TN",5,CAINC30,100,"..."," Population (persons) 3/","Number of persons",60426,60538,61673,61041,60965,61552,61796,63356,65202,65100,66029,67467,67818,67762,67885,67879,67398,67047,67544,67902,68084,68406,69292,70509,70837,71151,71597,71797,71736,71321,71454,71357,71461,71515,71608,71587,72040,73117,73580,74397,75031,75098,75209,75225,75299,75157,75456,75528,76056,76287,76978
 "47001","Anderson, TN",5,CAINC30,110,"..."," Per capita personal income 4/","Dollars",3100,3438,3761,4155,4552,5047,5803,6325,6858,7717,8400,8936,9820,10561,11147,12218,12813,13308,13995,15372,16547,17165,17966,18830,19626,20238,21240,21714,22656,24058,24420,25503,28135,29331,29488,29629,30575,31855,33032,34018,33272,34420,36140,36435,36145,37366,38582,39700,40526,41993,43045
 "47001","Anderson, TN",5,CAINC30,120,"..."," Per capita net earnings 4/","Dollars",2521,2758,3007,3314,3545,3873,4361,4772,5194,5845,6234,6366,6769,7209,7548,8230,8573,8740,9256,10306,10943,11200,11658,12254,12764,13102,13295,13240,13770,14912,15240,15470,18185,19331,19325,19607,20273,20987,21121,21131,20379,21126,22309,22441,21947,22736,23368,24097,24379,25353,25931
 "47001","Anderson, TN",5,CAINC30,130,"..."," Per capita personal current transfer receipts 4/","Dollars",219,279,323,371,467,543,670,724,748,837,994,1147,1307,1431,1560,1650,1787,1949,2071,2191,2441,2646,2906,3211,3379,3500,3777,3920,4047,4260,4416,4840,5113,5496,5696,5997,6314,6614,7124,7759,8258,8784,8924,8970,9181,9320,9773,10041,10213,10618,11064
 "47001","Anderson, TN",5,CAINC30,140,"...","  Per capita income maintenance benefits 4/","Dollars",27,52,50,52,52,67,75,80,77,83,102,133,148,135,145,150,154,167,176,200,224,258,285,337,351,365,387,397,394,398,418,412,420,482,508,521,569,587,655,687,829,901,919,935,945,927,879,858,842,792,816
 "47001","Anderson, TN",5,CAINC30,150,"...","  Per capita unemployment insurance compensation 4/","Dollars",7,12,15,14,10,18,48,47,38,33,39,52,50,79,83,36,42,38,39,38,47,52,60,89,74,49,43,59,63,54,54,62,104,120,119,79,71,65,67,97,298,250,246,167,111,57,49,38,36,35,29
 "47001","Anderson, TN",5,CAINC30,160,"...","  Per capita retirement and other 4/","Dollars",185,215,258,305,405,459,548,597,633,721,853,962,1109,1217,1332,1464,1591,1743,1856,1952,2169,2337,2560,2786,2954,3087,3347,3463,3590,3808,3943,4367,4589,4895,5069,5397,5675,5962,6402,6975,7131,7634,7758,7867,8125,8336,8845,9145,9335,9790,10220
 "47001","Anderson, TN",5,CAINC30,170,"..."," Per capita dividends, interest, and rent 4/","Dollars",360,401,431,470,540,630,771,829,915,1034,1172,1424,1744,1922,2039,2338,2452,2619,2668,2876,3163,3319,3402,3365,3482,3635,4168,4555,4839,4886,4765,5193,4837,4504,4467,4026,3988,4254,4787,5128,4635,4510,4907,5024,5018,5310,5440,5563,5934,6022,6049
 "47001","Anderson, TN",5,CAINC30,180,"..."," Earnings by place of work","Thousands of dollars",149664,157821,175156,192942,204752,231522,273211,318389,368307,424105,484823,524502,562843,625707,671762,711335,756953,799600,850714,990232,1100845,1164477,1331734,1459352,1592878,1614122,1678076,1673879,1684889,1731774,1781225,1808065,2017306,2148103,2210976,2210277,2260829,2371832,2360606,2427653,2399947,2667382,2819839,2802567,2822992,2905016,2902391,3004545,3082421,3207619,3360613
 "47001","Anderson, TN",5,CAINC30,190,"...","  Wages and salaries","Thousands of dollars",123770,130177,142791,155854,163221,182839,214280,250275,284231,322848,373791,410641,441502,490873,523574,552117,592250,638095,670725,775282,863370,910938,1041771,1133609,1237941,1253009,1304421,1298712,1295354,1306160,1348844,1376612,1426343,1493990,1579132,1608492,1635374,1718339,1722080,1800347,1772224,1994330,2094578,2074367,2107907,2178723,2175999,2256106,2325363,2399028,2523993
 "47001","Anderson, TN",5,CAINC30,200,"...","  Supplements to wages and salaries","Thousands of dollars",16528,17663,20585,23448,24781,28698,36419,43003,50927,57574,68893,77374,84935,97218,105497,107424,114248,127347,134277,156985,179219,190732,222147,251230,274225,279411,286039,284900,283078,276890,294211,309228,294485,313311,345554,353705,366504,364677,369194,394297,387485,408999,433689,451300,461936,451601,447713,454141,476937,498020,511633
 "47001","Anderson, TN",5,CAINC30,201,"...","   Employer contributions for employee pension and insurance funds 5/","Thousands of dollars",12012,13029,15216,17122,17042,19568,25757,30271,36511,40586,48588,55488,59653,67448,72240,67728,72031,80691,86743,101104,116601,124722,145391,166991,181081,181415,182991,181621,179788,171659,184556,197374,191428,203063,226362,232884,246703,241929,247487,264992,254678,259904,277402,298673,307193,298849,294771,298956,317502,331728,341747
 "47001","Anderson, TN",5,CAINC30,202,"...","   Employer contributions for government social insurance","Thousands of dollars",4516,4634,5369,6326,7739,9130,10662,12732,14416,16988,20305,21886,25282,29770,33257,39696,42217,46656,47534,55881,62618,66010,76756,84239,93144,97996,103048,103279,103290,105231,109655,111854,103057,110248,119192,120821,119801,122748,121707,129305,132807,149095,156287,152627,154743,152752,152942,155185,159435,166292,169886
 "47001","Anderson, TN",5,CAINC30,210,"...","  Proprietors' income","Thousands of dollars",9366,9981,11780,13640,16750,19985,22512,25111,33149,43683,42139,36487,36406,37616,42691,51794,50455,34158,45712,57965,58256,62807,67816,74513,80712,81702,87616,90267,106457,148724,138170,122225,296478,340802,286290,248080,258951,288816,269332,233009,240238,264053,291572,276900,253149,274692,278679,294298,280121,310571,324987
 "47001","Anderson, TN",5,CAINC30,220,"...","   Farm proprietors' income","Thousands of dollars",-116,-230,-194,-17,665,62,372,866,342,-581,-684,-875,-1015,-807,-239,483,223,298,-230,-225,-217,-274,116,528,376,301,-54,-672,-811,-927,-740,-252,-66,-414,-958,-1267,-1372,-2071,-3140,-3262,-2881,-2854,-3052,-3455,-3315,-3846,-3721,-4665,-5126,-5715,-5575
 "47001","Anderson, TN",5,CAINC30,230,"...","   Nonfarm proprietors' income","Thousands of dollars",9482,10211,11974,13657,16085,19923,22140,24245,32807,44264,42823,37362,37421,38423,42930,51311,50232,33860,45942,58190,58473,63081,67700,73985,80336,81401,87670,90939,107268,149651,138910,122477,296544,341216,287248,249347,260323,290887,272472,236271,243119,266907,294624,280355,256464,278538,282400,298963,285247,316286,330562
 "47001","Anderson, TN",5,CAINC30,240,"...","Total employment (number of jobs)","Number of jobs",20770,20678,21777,22461,22664,23467,24725,26481,28042,29643,31062,31074,30210,30866,30993,31860,32691,34309,34922,37591,40148,41220,44256,46273,48418,48413,50382,49049,47663,49473,49807,50394,47033,46883,47712,47367,47860,48120,47472,48098,46358,48435,49897,48600,48887,49111,48465,49406,50033,50201,50998
 "47001","Anderson, TN",5,CAINC30,250,"..."," Wage and salary employment","Number of jobs",18522,18524,19444,19960,19938,20703,21789,23453,24943,26487,27769,27624,26717,27185,27136,27681,28148,29417,29582,32139,34544,35403,38168,40028,41980,41560,43468,42010,40286,39742,39988,40285,39988,39715,40429,39790,39901,39924,39019,39718,38014,40407,41851,40830,41154,41345,40633,41525,41905,41808,42369
 "47001","Anderson, TN",5,CAINC30,260,"..."," Proprietors employment","Number of jobs",2248,2154,2333,2501,2726,2764,2936,3028,3099,3156,3293,3450,3493,3681,3857,4179,4543,4892,5340,5452,5604,5817,6088,6245,6438,6853,6914,7039,7377,9731,9819,10109,7045,7168,7283,7577,7959,8196,8453,8380,8344,8028,8046,7770,7733,7766,7832,7881,8128,8393,8629
 "47001","Anderson, TN",5,CAINC30,270,"...","  Farm proprietors employment 6/","Number of jobs",310,308,305,303,302,290,383,439,478,488,498,512,511,530,571,569,571,550,547,539,538,528,517,523,571,570,566,558,562,598,610,616,613,570,554,528,519,498,487,467,452,437,421,399,403,411,421,425,423,423,421
 "47001","Anderson, TN",5,CAINC30,280,"...","  Nonfarm proprietors employment","Number of jobs",1938,1846,2028,2198,2424,2474,2553,2589,2621,2668,2795,2938,2982,3151,3286,3610,3972,4342,4793,4913,5066,5289,5571,5722,5867,6283,6348,6481,6815,9133,9209,9493,6432,6598,6729,7049,7440,7698,7966,7913,7892,7591,7625,7371,7330,7355,7411,7456,7705,7970,8208
