region_code,region_name,division_code,division_name,state_abbr,state_code,state_name,year,age_group,race,popestimate
3,South,6,East South Central,AL,1,Alabama,2019,3,1,375214
3,South,6,East South Central,AL,1,Alabama,2017,6,5,188
3,South,6,East South Central,AL,1,Alabama,2018,6,2,160938
3,South,6,East South Central,AL,1,Alabama,2018,3,6,5972
3,South,6,East South Central,AL,1,Alabama,2017,3,4,11640
3,South,6,East South Central,AL,1,Alabama,2018,4,7,21038
3,South,6,East South Central,AL,1,Alabama,2017,2,3,3609
3,South,6,East South Central,AL,1,Alabama,2018,6,5,208
3,South,6,East South Central,AL,1,Alabama,2018,5,6,5499
3,South,6,East South Central,AL,1,Alabama,2018,1,2,142063
3,South,6,East South Central,AL,1,Alabama,2019,4,2,155558
3,South,6,East South Central,AL,1,Alabama,2019,5,2,162681
3,South,6,East South Central,AL,1,Alabama,2017,5,6,5432
3,South,6,East South Central,AL,1,Alabama,2017,2,7,33705
3,South,6,East South Central,AL,1,Alabama,2017,3,6,5843
3,South,6,East South Central,AL,1,Alabama,2019,5,4,7576
3,South,6,East South Central,AL,1,Alabama,2019,2,2,194565
3,South,6,East South Central,AL,1,Alabama,2018,4,5,304
3,South,6,East South Central,AL,1,Alabama,2019,4,6,5397
3,South,6,East South Central,AL,1,Alabama,2018,3,7,32055
3,South,6,East South Central,AL,1,Alabama,2018,6,3,4570
3,South,6,East South Central,AL,1,Alabama,2018,5,5,240
3,South,6,East South Central,AL,1,Alabama,2017,2,6,8042
3,South,6,East South Central,AL,1,Alabama,2017,4,4,10237
3,South,6,East South Central,AL,1,Alabama,2017,4,3,3892
3,South,6,East South Central,AL,1,Alabama,2017,5,4,6877
3,South,6,East South Central,AL,1,Alabama,2018,2,5,422
3,South,6,East South Central,AL,1,Alabama,2018,5,1,462679
3,South,6,East South Central,AL,1,Alabama,2019,1,5,320
3,South,6,East South Central,AL,1,Alabama,2018,1,1,268471
3,South,6,East South Central,AL,1,Alabama,2017,5,5,216
3,South,6,East South Central,AL,1,Alabama,2018,6,4,6793
3,South,6,East South Central,AL,1,Alabama,2018,3,3,3559
3,South,6,East South Central,AL,1,Alabama,2017,6,6,5842
3,South,6,East South Central,AL,1,Alabama,2019,4,7,22134
3,South,6,East South Central,AL,1,Alabama,2018,2,7,33172
3,South,6,East South Central,AL,1,Alabama,2017,4,6,5433
3,South,6,East South Central,AL,1,Alabama,2019,6,6,6506
3,South,6,East South Central,AL,1,Alabama,2017,3,5,385
3,South,6,East South Central,AL,1,Alabama,2019,5,3,4369
3,South,6,East South Central,AL,1,Alabama,2019,6,3,4838
3,South,6,East South Central,AL,1,Alabama,2017,3,7,31290
3,South,6,East South Central,AL,1,Alabama,2019,1,4,7418
3,South,6,East South Central,AL,1,Alabama,2019,4,3,3769
3,South,6,East South Central,AL,1,Alabama,2019,6,4,7271
3,South,6,East South Central,AL,1,Alabama,2017,4,1,436599
3,South,6,East South Central,AL,1,Alabama,2019,3,7,32416
3,South,6,East South Central,AL,1,Alabama,2019,6,2,167949
3,South,6,East South Central,AL,1,Alabama,2018,3,5,385
3,South,6,East South Central,AL,1,Alabama,2019,2,1,395710
3,South,6,East South Central,AL,1,Alabama,2019,5,1,463998
3,South,6,East South Central,AL,1,Alabama,2019,6,1,652957
3,South,6,East South Central,AL,1,Alabama,2018,6,1,638441
3,South,6,East South Central,AL,1,Alabama,2019,2,6,8881
3,South,6,East South Central,AL,1,Alabama,2017,3,1,375715
3,South,6,East South Central,AL,1,Alabama,2019,1,7,23551
3,South,6,East South Central,AL,1,Alabama,2018,5,7,12389
3,South,6,East South Central,AL,1,Alabama,2019,3,6,6151
3,South,6,East South Central,AL,1,Alabama,2019,1,2,139862
3,South,6,East South Central,AL,1,Alabama,2017,2,5,440
3,South,6,East South Central,AL,1,Alabama,2018,4,3,3833
3,South,6,East South Central,AL,1,Alabama,2017,1,2,144213
3,South,6,East South Central,AL,1,Alabama,2018,2,3,3649
3,South,6,East South Central,AL,1,Alabama,2018,5,3,4335
3,South,6,East South Central,AL,1,Alabama,2019,2,5,395
3,South,6,East South Central,AL,1,Alabama,2019,3,4,11959
3,South,6,East South Central,AL,1,Alabama,2019,4,5,298
3,South,6,East South Central,AL,1,Alabama,2018,1,7,22427
3,South,6,East South Central,AL,1,Alabama,2019,5,7,13249
3,South,6,East South Central,AL,1,Alabama,2019,3,5,400
3,South,6,East South Central,AL,1,Alabama,2019,4,4,10833
3,South,6,East South Central,AL,1,Alabama,2018,4,1,428095
3,South,6,East South Central,AL,1,Alabama,2019,6,7,10092
3,South,6,East South Central,AL,1,Alabama,2018,6,7,9329
3,South,6,East South Central,AL,1,Alabama,2019,3,3,3571
3,South,6,East South Central,AL,1,Alabama,2018,6,6,6173
3,South,6,East South Central,AL,1,Alabama,2018,5,4,7180
3,South,6,East South Central,AL,1,Alabama,2019,5,5,261
3,South,6,East South Central,AL,1,Alabama,2017,3,2,163099
3,South,6,East South Central,AL,1,Alabama,2017,5,7,11385
3,South,6,East South Central,AL,1,Alabama,2017,5,1,460806
4,West,9,Pacific,AK,2,Alaska,2017,2,2,4742
4,West,9,Pacific,AK,2,Alaska,2017,4,6,3298
4,West,9,Pacific,AK,2,Alaska,2018,1,3,11598
4,West,9,Pacific,AK,2,Alaska,2017,1,2,3395
4,West,9,Pacific,AK,2,Alaska,2019,4,6,3254
4,West,9,Pacific,AK,2,Alaska,2019,3,3,12641
4,West,9,Pacific,AK,2,Alaska,2018,3,4,6311
4,West,9,Pacific,AK,2,Alaska,2019,2,6,7755
4,West,9,Pacific,AK,2,Alaska,2019,4,5,1008
4,West,9,Pacific,AK,2,Alaska,2017,5,3,11129
4,West,9,Pacific,AK,2,Alaska,2017,2,3,17223
4,West,9,Pacific,AK,2,Alaska,2017,4,5,983
4,West,9,Pacific,AK,2,Alaska,2017,5,7,3394
4,West,9,Pacific,AK,2,Alaska,2018,3,3,12306
4,West,9,Pacific,AK,2,Alaska,2019,1,2,3246
4,West,9,Pacific,AK,2,Alaska,2019,4,3,11088
4,West,9,Pacific,AK,2,Alaska,2017,3,4,6355
4,West,9,Pacific,AK,2,Alaska,2017,2,6,7526
4,West,9,Pacific,AK,2,Alaska,2017,6,4,4851
4,West,9,Pacific,AK,2,Alaska,2018,5,2,2636
4,West,9,Pacific,AK,2,Alaska,2017,4,3,11896
4,West,9,Pacific,AK,2,Alaska,2017,2,1,70892
4,West,9,Pacific,AK,2,Alaska,2017,6,5,413
4,West,9,Pacific,AK,2,Alaska,2019,1,5,1160
4,West,9,Pacific,AK,2,Alaska,2017,2,4,7889
4,West,9,Pacific,AK,2,Alaska,2017,4,1,60568
4,West,9,Pacific,AK,2,Alaska,2017,4,4,6595
4,West,9,Pacific,AK,2,Alaska,2019,6,6,2182
4,West,9,Pacific,AK,2,Alaska,2017,6,7,2154
4,West,9,Pacific,AK,2,Alaska,2019,3,6,5062
4,West,9,Pacific,AK,2,Alaska,2018,6,7,2320
4,West,9,Pacific,AK,2,Alaska,2017,3,5,1313
4,West,9,Pacific,AK,2,Alaska,2019,6,3,10553
4,West,9,Pacific,AK,2,Alaska,2018,4,5,1009
4,West,9,Pacific,AK,2,Alaska,2018,1,6,6343
4,West,9,Pacific,AK,2,Alaska,2018,4,1,57875
4,West,9,Pacific,AK,2,Alaska,2017,6,2,1682
4,West,9,Pacific,AK,2,Alaska,2017,1,5,1188
4,West,9,Pacific,AK,2,Alaska,2019,2,4,8106
4,West,9,Pacific,AK,2,Alaska,2018,5,1,67691
4,West,9,Pacific,AK,2,Alaska,2018,5,4,5940
4,West,9,Pacific,AK,2,Alaska,2018,6,5,441
4,West,9,Pacific,AK,2,Alaska,2018,4,2,2815
4,West,9,Pacific,AK,2,Alaska,2017,5,2,2637
4,West,9,Pacific,AK,2,Alaska,2019,5,6,2793
4,West,9,Pacific,AK,2,Alaska,2019,2,3,17223
4,West,9,Pacific,AK,2,Alaska,2018,2,5,1910
4,West,9,Pacific,AK,2,Alaska,2018,2,6,7616
4,West,9,Pacific,AK,2,Alaska,2019,4,4,6382
4,West,9,Pacific,AK,2,Alaska,2018,2,3,17322
4,West,9,Pacific,AK,2,Alaska,2017,1,7,7068
4,West,9,Pacific,AK,2,Alaska,2019,4,7,4935
4,West,9,Pacific,AK,2,Alaska,2018,6,3,10151
4,West,9,Pacific,AK,2,Alaska,2018,5,6,2760
4,West,9,Pacific,AK,2,Alaska,2018,4,6,3285
4,West,9,Pacific,AK,2,Alaska,2018,4,4,6520
4,West,9,Pacific,AK,2,Alaska,2018,3,6,4903
4,West,9,Pacific,AK,2,Alaska,2017,2,7,10264
4,West,9,Pacific,AK,2,Alaska,2017,6,3,9738
4,West,9,Pacific,AK,2,Alaska,2018,2,4,7997
4,West,9,Pacific,AK,2,Alaska,2018,5,7,3475
4,West,9,Pacific,AK,2,Alaska,2018,1,4,4543
4,West,9,Pacific,AK,2,Alaska,2018,2,2,4718
4,West,9,Pacific,AK,2,Alaska,2018,5,5,691
4,West,9,Pacific,AK,2,Alaska,2019,6,1,68379
4,West,9,Pacific,AK,2,Alaska,2019,1,4,4403
4,West,9,Pacific,AK,2,Alaska,2019,1,1,34704
4,West,9,Pacific,AK,2,Alaska,2018,3,7,7110
4,West,9,Pacific,AK,2,Alaska,2019,2,7,10194
4,West,9,Pacific,AK,2,Alaska,2019,1,3,11431
4,West,9,Pacific,AK,2,Alaska,2017,2,5,1944
4,West,9,Pacific,AK,2,Alaska,2018,2,1,68943
4,West,9,Pacific,AK,2,Alaska,2018,1,7,6874
4,West,9,Pacific,AK,2,Alaska,2018,5,3,11306
4,West,9,Pacific,AK,2,Alaska,2019,6,5,489
4,West,9,Pacific,AK,2,Alaska,2019,5,5,733
4,West,9,Pacific,AK,2,Alaska,2018,6,6,2009
4,West,9,Pacific,AK,2,Alaska,2019,6,2,1969
4,West,9,Pacific,AK,2,Alaska,2019,6,4,5486
4,West,9,Pacific,AK,2,Alaska,2017,5,1,68815
4,West,9,Pacific,AK,2,Alaska,2017,1,1,37457
4,West,9,Pacific,AK,2,Alaska,2018,6,4,5146
4,West,9,Pacific,AK,2,Alaska,2018,1,1,35943
4,West,9,Pacific,AK,2,Alaska,2019,3,5,1461
4,West,9,Pacific,AK,2,Alaska,2019,2,5,1942
4,West,9,Pacific,AK,2,Alaska,2019,4,2,2727
4,West,9,Pacific,AK,2,Alaska,2018,4,7,4846
4,West,9,Pacific,AK,2,Alaska,2019,3,2,3434
4,West,9,Pacific,AK,2,Alaska,2017,3,6,4697
4,West,9,Pacific,AK,2,Alaska,2017,5,6,2727
4,West,9,Pacific,AK,2,Alaska,2019,5,3,11436
4,West,9,Pacific,AK,2,Alaska,2017,6,1,61900
4,West,9,Pacific,AK,2,Alaska,2018,6,2,1825
4,West,9,Pacific,AK,2,Alaska,2019,3,7,7301
4,West,9,Pacific,AK,2,Alaska,2017,4,2,2887
4,West,9,Pacific,AK,2,Alaska,2019,2,1,67670
4,West,9,Pacific,AK,2,Alaska,2019,5,1,66131
4,West,9,Pacific,AK,2,Alaska,2019,5,2,2636
4,West,9,Pacific,AK,2,Alaska,2017,6,6,1858
4,West,9,Pacific,AK,2,Alaska,2019,4,1,55736
4,West,9,Pacific,AK,2,Alaska,2017,4,7,4883
4,West,9,Pacific,AK,2,Alaska,2019,1,7,6826
4,West,9,Pacific,AK,2,Alaska,2018,3,5,1360
4,West,9,Pacific,AK,2,Alaska,2019,2,2,4698
4,West,9,Pacific,AK,2,Alaska,2018,2,7,10236
4,West,9,Pacific,AK,2,Alaska,2018,4,3,11476
4,West,9,Pacific,AK,2,Alaska,2018,1,2,3367
4,West,9,Pacific,AK,2,Alaska,2019,6,7,2530
4,West,9,Pacific,AK,2,Alaska,2017,3,2,3483
4,West,9,Pacific,AK,2,Alaska,2017,1,6,6318
4,West,9,Pacific,AK,2,Alaska,2017,3,1,58392
4,West,9,Pacific,AK,2,Alaska,2018,3,2,3474
4,West,9,Pacific,AK,2,Alaska,2017,1,4,4756
4,West,9,Pacific,AK,2,Alaska,2019,3,4,6281
4,West,9,Pacific,AK,2,Alaska,2018,1,5,1186
4,West,9,Pacific,AK,2,Alaska,2018,3,1,58968
4,West,9,Pacific,AK,2,Alaska,2019,5,4,6045
4,West,9,Pacific,AK,2,Alaska,2017,3,7,6780
4,West,9,Pacific,AK,2,Alaska,2019,5,7,3565
4,West,9,Pacific,AK,2,Alaska,2017,5,4,5882
4,West,9,Pacific,AK,2,Alaska,2019,1,6,6382
4,West,9,Pacific,AK,2,Alaska,2019,3,1,59585
4,West,9,Pacific,AK,2,Alaska,2018,6,1,65198
4,West,9,Pacific,AK,2,Alaska,2017,5,5,638
4,West,9,Pacific,AK,2,Alaska,2017,3,3,11984
4,West,8,Mountain,AZ,4,Arizona,2019,5,7,184495
4,West,8,Mountain,AZ,4,Arizona,2018,2,1,458658
4,West,8,Mountain,AZ,4,Arizona,2017,3,7,300143
4,West,8,Mountain,AZ,4,Arizona,2017,2,5,2679
4,West,8,Mountain,AZ,4,Arizona,2018,6,6,8232
4,West,8,Mountain,AZ,4,Arizona,2018,1,3,32000
4,West,8,Mountain,AZ,4,Arizona,2019,3,1,441777
4,West,8,Mountain,AZ,4,Arizona,2017,6,1,967590
4,West,8,Mountain,AZ,4,Arizona,2017,1,7,278876
4,West,8,Mountain,AZ,4,Arizona,2018,1,6,20736
4,West,8,Mountain,AZ,4,Arizona,2017,6,3,25940
4,West,8,Mountain,AZ,4,Arizona,2017,2,6,20130
4,West,8,Mountain,AZ,4,Arizona,2019,5,6,8552
4,West,8,Mountain,AZ,4,Arizona,2017,5,2,31607
4,West,8,Mountain,AZ,4,Arizona,2017,4,1,495843
4,West,8,Mountain,AZ,4,Arizona,2017,2,7,346449
4,West,8,Mountain,AZ,4,Arizona,2019,2,1,462560
4,West,8,Mountain,AZ,4,Arizona,2017,4,5,1674
4,West,8,Mountain,AZ,4,Arizona,2019,1,4,25619
4,West,8,Mountain,AZ,4,Arizona,2019,5,4,25708
4,West,8,Mountain,AZ,4,Arizona,2017,6,7,150261
4,West,8,Mountain,AZ,4,Arizona,2017,3,6,13786
4,West,8,Mountain,AZ,4,Arizona,2019,1,3,31742
4,West,8,Mountain,AZ,4,Arizona,2018,2,5,2682
4,West,8,Mountain,AZ,4,Arizona,2017,3,5,2163
4,West,8,Mountain,AZ,4,Arizona,2018,6,5,1150
4,West,8,Mountain,AZ,4,Arizona,2019,6,5,1247
4,West,8,Mountain,AZ,4,Arizona,2018,2,6,21298
4,West,8,Mountain,AZ,4,Arizona,2018,5,5,1238
4,West,8,Mountain,AZ,4,Arizona,2017,5,6,7792
4,West,8,Mountain,AZ,4,Arizona,2017,4,6,9746
4,West,8,Mountain,AZ,4,Arizona,2018,5,4,24604
4,West,8,Mountain,AZ,4,Arizona,2018,1,4,25488
4,West,8,Mountain,AZ,4,Arizona,2019,6,3,28868
4,West,8,Mountain,AZ,4,Arizona,2017,5,3,27787
4,West,8,Mountain,AZ,4,Arizona,2019,1,5,1419
4,West,8,Mountain,AZ,4,Arizona,2017,6,5,1055
4,West,8,Mountain,AZ,4,Arizona,2018,5,2,33152
4,West,8,Mountain,AZ,4,Arizona,2017,3,1,429674
4,West,8,Mountain,AZ,4,Arizona,2018,1,2,35222
4,West,8,Mountain,AZ,4,Arizona,2017,4,3,32035
4,West,8,Mountain,AZ,4,Arizona,2018,2,4,41933
4,West,8,Mountain,AZ,4,Arizona,2019,6,7,169903
4,West,8,Mountain,AZ,4,Arizona,2017,4,7,239832
4,West,8,Mountain,AZ,4,Arizona,2018,5,7,176064
4,West,8,Mountain,AZ,4,Arizona,2019,4,7,254876
4,West,8,Mountain,AZ,4,Arizona,2019,2,7,370575
4,West,8,Mountain,AZ,4,Arizona,2017,2,4,41830
4,West,8,Mountain,AZ,4,Arizona,2019,3,3,36000
4,West,8,Mountain,AZ,4,Arizona,2019,2,2,56895
4,West,8,Mountain,AZ,4,Arizona,2018,4,6,10018
4,West,8,Mountain,AZ,4,Arizona,2019,5,1,596566
4,West,8,Mountain,AZ,4,Arizona,2018,2,3,47524
4,West,8,Mountain,AZ,4,Arizona,2018,4,3,31876
4,West,8,Mountain,AZ,4,Arizona,2018,4,1,486613
4,West,8,Mountain,AZ,4,Arizona,2018,1,1,287648
4,West,8,Mountain,AZ,4,Arizona,2019,4,5,1784
4,West,8,Mountain,AZ,4,Arizona,2018,3,3,35290
4,West,8,Mountain,AZ,4,Arizona,2018,3,7,306696
4,West,8,Mountain,AZ,4,Arizona,2018,3,6,14454
4,West,8,Mountain,AZ,4,Arizona,2017,6,4,26055
4,West,8,Mountain,AZ,4,Arizona,2017,1,4,25374
4,West,8,Mountain,AZ,4,Arizona,2018,4,2,38495
4,West,8,Mountain,AZ,4,Arizona,2017,3,2,42333
4,West,8,Mountain,AZ,4,Arizona,2019,6,4,30337
4,West,8,Mountain,AZ,4,Arizona,2019,3,4,42679
4,West,8,Mountain,AZ,4,Arizona,2018,3,5,2229
4,West,8,Mountain,AZ,4,Arizona,2019,4,2,39337
4,West,8,Mountain,AZ,4,Arizona,2019,4,4,35156
4,West,8,Mountain,AZ,4,Arizona,2017,2,1,455913
4,West,8,Mountain,AZ,4,Arizona,2019,1,2,35515
4,West,8,Mountain,AZ,4,Arizona,2017,1,1,283802
4,West,8,Mountain,AZ,4,Arizona,2017,1,2,34544
4,West,8,Mountain,AZ,4,Arizona,2017,5,7,168097
4,West,8,Mountain,AZ,4,Arizona,2019,2,3,48275
4,West,8,Mountain,AZ,4,Arizona,2018,5,1,592499
4,West,8,Mountain,AZ,4,Arizona,2019,6,1,1037268
4,West,8,Mountain,AZ,4,Arizona,2019,1,7,289163
4,West,8,Mountain,AZ,4,Arizona,2017,4,2,37785
4,West,8,Mountain,AZ,4,Arizona,2018,3,1,435408
4,West,8,Mountain,AZ,4,Arizona,2019,6,6,8801
4,West,8,Mountain,AZ,4,Arizona,2018,6,2,29917
4,West,8,Mountain,AZ,4,Arizona,2018,2,2,53869
4,West,8,Mountain,AZ,4,Arizona,2019,6,2,32209
4,West,8,Mountain,AZ,4,Arizona,2018,4,5,1742
4,West,8,Mountain,AZ,4,Arizona,2019,3,2,45953
4,West,8,Mountain,AZ,4,Arizona,2018,1,5,1403
4,West,8,Mountain,AZ,4,Arizona,2018,6,4,28143
4,West,8,Mountain,AZ,4,Arizona,2017,2,3,46561
4,West,8,Mountain,AZ,4,Arizona,2018,1,7,284361
4,West,8,Mountain,AZ,4,Arizona,2018,4,4,33629
4,West,8,Mountain,AZ,4,Arizona,2018,6,1,1001766
4,West,8,Mountain,AZ,4,Arizona,2019,3,5,2287
4,West,8,Mountain,AZ,4,Arizona,2017,4,4,32162
4,West,8,Mountain,AZ,4,Arizona,2018,5,3,28681
4,West,8,Mountain,AZ,4,Arizona,2017,6,6,7685
4,West,8,Mountain,AZ,4,Arizona,2017,5,4,23765
4,West,8,Mountain,AZ,4,Arizona,2019,5,5,1375
4,West,8,Mountain,AZ,4,Arizona,2017,1,6,19759
4,West,8,Mountain,AZ,4,Arizona,2019,2,4,43130
4,West,8,Mountain,AZ,4,Arizona,2019,1,6,21569
4,West,8,Mountain,AZ,4,Arizona,2017,5,5,1170
4,West,8,Mountain,AZ,4,Arizona,2019,3,6,15165
4,West,8,Mountain,AZ,4,Arizona,2017,3,3,34503
4,West,8,Mountain,AZ,4,Arizona,2018,4,7,247013
4,West,8,Mountain,AZ,4,Arizona,2019,5,3,29516
4,West,8,Mountain,AZ,4,Arizona,2018,3,2,43969
4,West,8,Mountain,AZ,4,Arizona,2019,4,1,478878
4,West,8,Mountain,AZ,4,Arizona,2017,6,2,27901
4,West,8,Mountain,AZ,4,Arizona,2019,1,1,288817
4,West,8,Mountain,AZ,4,Arizona,2017,5,1,587050
4,West,8,Mountain,AZ,4,Arizona,2019,2,6,22894
4,West,8,Mountain,AZ,4,Arizona,2018,2,7,358112
4,West,8,Mountain,AZ,4,Arizona,2019,3,7,312166
4,West,8,Mountain,AZ,4,Arizona,2018,3,4,41461
4,West,8,Mountain,AZ,4,Arizona,2019,5,2,34582
4,West,8,Mountain,AZ,4,Arizona,2019,2,5,2764
4,West,8,Mountain,AZ,4,Arizona,2017,2,2,51167
4,West,8,Mountain,AZ,4,Arizona,2018,6,3,27234
4,West,8,Mountain,AZ,4,Arizona,2018,6,7,159730
4,West,8,Mountain,AZ,4,Arizona,2019,4,6,10381
4,West,8,Mountain,AZ,4,Arizona,2017,1,5,1362
4,West,8,Mountain,AZ,4,Arizona,2018,5,6,8187
4,West,8,Mountain,AZ,4,Arizona,2019,4,3,31678
4,West,8,Mountain,AZ,4,Arizona,2017,1,3,32302
3,South,7,West South Central,AR,5,Arkansas,2017,6,3,2990
3,South,7,West South Central,AR,5,Arkansas,2017,5,7,12758
3,South,7,West South Central,AR,5,Arkansas,2018,1,3,2394
3,South,7,West South Central,AR,5,Arkansas,2017,3,3,2754
3,South,7,West South Central,AR,5,Arkansas,2018,5,1,303314
3,South,7,West South Central,AR,5,Arkansas,2017,5,1,301976
3,South,7,West South Central,AR,5,Arkansas,2018,6,5,265
3,South,7,West South Central,AR,5,Arkansas,2017,1,7,27272
3,South,7,West South Central,AR,5,Arkansas,2017,2,3,3371
3,South,7,West South Central,AR,5,Arkansas,2019,1,7,28687
3,South,7,West South Central,AR,5,Arkansas,2017,6,7,8229
3,South,7,West South Central,AR,5,Arkansas,2018,1,4,5128
3,South,7,West South Central,AR,5,Arkansas,2017,2,2,68072
3,South,7,West South Central,AR,5,Arkansas,2017,4,2,53838
3,South,7,West South Central,AR,5,Arkansas,2017,1,2,53288
3,South,7,West South Central,AR,5,Arkansas,2018,5,5,451
3,South,7,West South Central,AR,5,Arkansas,2018,4,5,729
3,South,7,West South Central,AR,5,Arkansas,2018,1,5,1137
3,South,7,West South Central,AR,5,Arkansas,2019,3,3,2814
3,South,7,West South Central,AR,5,Arkansas,2017,4,4,5809
3,South,7,West South Central,AR,5,Arkansas,2018,6,6,5042
3,South,7,West South Central,AR,5,Arkansas,2018,4,4,5926
3,South,7,West South Central,AR,5,Arkansas,2018,3,7,33202
3,South,7,West South Central,AR,5,Arkansas,2018,6,1,437165
3,South,7,West South Central,AR,5,Arkansas,2018,3,2,58156
3,South,7,West South Central,AR,5,Arkansas,2018,3,5,1837
3,South,7,West South Central,AR,5,Arkansas,2018,2,7,35578
3,South,7,West South Central,AR,5,Arkansas,2018,5,3,3148
3,South,7,West South Central,AR,5,Arkansas,2018,4,6,3802
3,South,7,West South Central,AR,5,Arkansas,2018,4,3,2831
3,South,7,West South Central,AR,5,Arkansas,2018,2,5,1943
3,South,7,West South Central,AR,5,Arkansas,2017,3,1,258858
3,South,7,West South Central,AR,5,Arkansas,2017,4,6,3803
3,South,7,West South Central,AR,5,Arkansas,2019,2,1,269752
3,South,7,West South Central,AR,5,Arkansas,2019,5,6,3973
3,South,7,West South Central,AR,5,Arkansas,2017,6,4,3792
3,South,7,West South Central,AR,5,Arkansas,2017,6,6,4796
3,South,7,West South Central,AR,5,Arkansas,2017,3,2,57722
3,South,7,West South Central,AR,5,Arkansas,2019,4,4,6074
3,South,7,West South Central,AR,5,Arkansas,2017,3,5,1660
3,South,7,West South Central,AR,5,Arkansas,2017,1,6,6853
3,South,7,West South Central,AR,5,Arkansas,2017,4,5,645
3,South,7,West South Central,AR,5,Arkansas,2017,3,4,8042
3,South,7,West South Central,AR,5,Arkansas,2018,3,3,2822
3,South,7,West South Central,AR,5,Arkansas,2019,6,7,9824
3,South,7,West South Central,AR,5,Arkansas,2018,4,7,24322
3,South,7,West South Central,AR,5,Arkansas,2018,4,1,277591
3,South,7,West South Central,AR,5,Arkansas,2017,2,1,271531
3,South,7,West South Central,AR,5,Arkansas,2019,3,4,8223
3,South,7,West South Central,AR,5,Arkansas,2019,1,5,1174
3,South,7,West South Central,AR,5,Arkansas,2017,5,5,445
3,South,7,West South Central,AR,5,Arkansas,2017,2,5,1905
3,South,7,West South Central,AR,5,Arkansas,2019,5,2,54858
3,South,7,West South Central,AR,5,Arkansas,2017,6,1,428858
3,South,7,West South Central,AR,5,Arkansas,2018,3,4,8087
3,South,7,West South Central,AR,5,Arkansas,2019,1,2,52134
3,South,7,West South Central,AR,5,Arkansas,2018,6,7,8968
3,South,7,West South Central,AR,5,Arkansas,2018,5,6,3904
3,South,7,West South Central,AR,5,Arkansas,2019,4,1,270881
3,South,7,West South Central,AR,5,Arkansas,2018,4,2,52892
3,South,7,West South Central,AR,5,Arkansas,2018,3,1,259516
3,South,7,West South Central,AR,5,Arkansas,2017,4,1,283916
3,South,7,West South Central,AR,5,Arkansas,2019,2,5,2016
3,South,7,West South Central,AR,5,Arkansas,2018,2,2,68805
3,South,7,West South Central,AR,5,Arkansas,2018,1,6,7098
3,South,7,West South Central,AR,5,Arkansas,2018,1,1,183582
3,South,7,West South Central,AR,5,Arkansas,2018,3,6,4359
3,South,7,West South Central,AR,5,Arkansas,2019,2,4,9205
3,South,7,West South Central,AR,5,Arkansas,2017,6,5,225
3,South,7,West South Central,AR,5,Arkansas,2018,2,1,270614
3,South,7,West South Central,AR,5,Arkansas,2017,5,2,54860
3,South,7,West South Central,AR,5,Arkansas,2019,3,6,4522
3,South,7,West South Central,AR,5,Arkansas,2019,6,6,5290
3,South,7,West South Central,AR,5,Arkansas,2019,4,7,25244
3,South,7,West South Central,AR,5,Arkansas,2019,5,4,4482
3,South,7,West South Central,AR,5,Arkansas,2019,3,7,33566
3,South,7,West South Central,AR,5,Arkansas,2019,5,5,483
3,South,7,West South Central,AR,5,Arkansas,2017,6,2,49531
3,South,7,West South Central,AR,5,Arkansas,2019,3,2,58846
3,South,7,West South Central,AR,5,Arkansas,2019,1,1,182307
3,South,7,West South Central,AR,5,Arkansas,2018,1,7,28074
3,South,7,West South Central,AR,5,Arkansas,2019,5,1,304378
3,South,7,West South Central,AR,5,Arkansas,2017,4,3,2874
3,South,7,West South Central,AR,5,Arkansas,2019,6,5,290
3,South,7,West South Central,AR,5,Arkansas,2019,4,3,2798
3,South,7,West South Central,AR,5,Arkansas,2019,1,6,7277
3,South,7,West South Central,AR,5,Arkansas,2017,1,1,184464
3,South,7,West South Central,AR,5,Arkansas,2019,3,1,260304
3,South,7,West South Central,AR,5,Arkansas,2018,2,3,3523
3,South,7,West South Central,AR,5,Arkansas,2017,3,7,32632
3,South,7,West South Central,AR,5,Arkansas,2019,2,6,7164
3,South,7,West South Central,AR,5,Arkansas,2019,2,2,69190
3,South,7,West South Central,AR,5,Arkansas,2019,6,3,3349
3,South,7,West South Central,AR,5,Arkansas,2019,3,5,1988
3,South,7,West South Central,AR,5,Arkansas,2019,6,4,4471
3,South,7,West South Central,AR,5,Arkansas,2019,5,7,14601
3,South,7,West South Central,AR,5,Arkansas,2019,4,6,3750
3,South,7,West South Central,AR,5,Arkansas,2019,6,2,54456
3,South,7,West South Central,AR,5,Arkansas,2018,6,2,51909
3,South,7,West South Central,AR,5,Arkansas,2018,6,4,4113
3,South,7,West South Central,AR,5,Arkansas,2019,5,3,3219
3,South,7,West South Central,AR,5,Arkansas,2018,5,7,13676
3,South,7,West South Central,AR,5,Arkansas,2017,1,5,1087
3,South,7,West South Central,AR,5,Arkansas,2017,5,4,4299
3,South,7,West South Central,AR,5,Arkansas,2018,2,4,9011
3,South,7,West South Central,AR,5,Arkansas,2017,5,6,3878
3,South,7,West South Central,AR,5,Arkansas,2017,4,7,23152
3,South,7,West South Central,AR,5,Arkansas,2018,6,3,3164
3,South,7,West South Central,AR,5,Arkansas,2017,3,6,4256
3,South,7,West South Central,AR,5,Arkansas,2017,1,4,5240
3,South,7,West South Central,AR,5,Arkansas,2017,2,4,9216
3,South,7,West South Central,AR,5,Arkansas,2018,5,4,4399
