region_code,region_name,division_code,division_name,state_abbr,state_code,state_name,year,age_group,popestimate,obese_pct,highbloodpress_pct,diabetes_pct
,,,,AL,,Alabama,2017,1,,,92.5,
,,,,AL,,Alabama,2017,1,,,7.5,
3,South,6,East South Central,AL,1,Alabama,2017,2,640470,36.3,80,2.2
3,South,6,East South Central,AL,1,Alabama,2017,2,640470,36.3,20,2.2
3,South,6,East South Central,AL,1,Alabama,2017,3,591492,42.2,33.3,9.1
3,South,6,East South Central,AL,1,Alabama,2017,3,591492,42.2,66.7,9.1
,,,,AL,,Alabama,2017,4,,,47.2,15.2
,,,,AL,,Alabama,2017,4,,,52.8,15.2
,,,,AL,,Alabama,2017,5,,,41.2,23.3
,,,,AL,,Alabama,2017,5,,,58.8,23.3
,,,,AL,,Alabama,2017,6,,,67.3,26.7
,,,,AL,,Alabama,2017,6,,,32.7,26.7
4,West,9,Pacific,AK,2,Alaska,2017,1,71878,23,87,
4,West,9,Pacific,AK,2,Alaska,2017,1,71878,23,13,
,,,,AK,,Alaska,2017,2,,,14.5,
,,,,AK,,Alaska,2017,2,,,85.5,
4,West,9,Pacific,AK,2,Alaska,2017,3,93004,41.5,24.6,5.8
4,West,9,Pacific,AK,2,Alaska,2017,3,93004,41.5,75.40000000000001,5.8
4,West,9,Pacific,AK,2,Alaska,2017,4,91110,37.7,59.8,7.9
4,West,9,Pacific,AK,2,Alaska,2017,4,91110,37.7,40.2,7.9
4,West,9,Pacific,AK,2,Alaska,2017,5,95222,36.2,56.6,12.2
4,West,9,Pacific,AK,2,Alaska,2017,5,95222,36.2,43.4,12.2
4,West,9,Pacific,AK,2,Alaska,2017,6,82596,34.8,40.6,18.6
4,West,9,Pacific,AK,2,Alaska,2017,6,82596,34.8,59.4,18.6
,,,,AZ,,Arizona,2017,1,,,6.2,
,,,,AZ,,Arizona,2017,1,,,93.8,
4,West,8,Mountain,AZ,4,Arizona,2017,2,964729,30.5,13.1,1.8
4,West,8,Mountain,AZ,4,Arizona,2017,2,964729,30.5,86.90000000000001,1.8
,,,,AZ,,Arizona,2017,3,,,18.9,5.3
,,,,AZ,,Arizona,2017,3,,,81.09999999999999,5.3
,,,,AZ,,Arizona,2017,4,,,30.8,12.6
,,,,AZ,,Arizona,2017,4,,,69.2,12.6
4,West,8,Mountain,AZ,4,Arizona,2017,5,847268,33.5,55.3,17.4
4,West,8,Mountain,AZ,4,Arizona,2017,5,847268,33.5,44.7,17.4
,,,,AZ,,Arizona,2017,6,,,56.9,19.7
,,,,AZ,,Arizona,2017,6,,,43.1,19.7
3,South,7,West South Central,AR,5,Arkansas,2017,1,280631,13.3,9.4,
3,South,7,West South Central,AR,5,Arkansas,2017,1,280631,13.3,90.59999999999999,
3,South,7,West South Central,AR,5,Arkansas,2017,2,395663,38.8,22.7,
3,South,7,West South Central,AR,5,Arkansas,2017,2,395663,38.8,77.3,
,,,,AR,,Arkansas,2017,3,,,34.2,7
,,,,AR,,Arkansas,2017,3,,,65.8,7
,,,,AR,,Arkansas,2017,4,,,57.1,11.8
,,,,AR,,Arkansas,2017,4,,,42.9,11.8
,,,,AR,,Arkansas,2017,5,,,57.5,21.1
,,,,AR,,Arkansas,2017,5,,,42.5,21.1
,,,,AR,,Arkansas,2017,6,,,34,23.5
,,,,AR,,Arkansas,2017,6,,,66,23.5
4,West,9,Pacific,CA,6,California,2017,1,3777180,12.7,6.4,
4,West,9,Pacific,CA,6,California,2017,1,3777180,12.7,93.59999999999999,
,,,,CA,,California,2017,2,,,9,1.8
,,,,CA,,California,2017,2,,,91,1.8
,,,,CA,,California,2017,3,,,82.5,4.3
,,,,CA,,California,2017,3,,,17.5,4.3
,,,,CA,,California,2017,4,,,29.5,11.3
,,,,CA,,California,2017,4,,,70.5,11.3
,,,,CA,,California,2017,5,,,54.1,18.6
,,,,CA,,California,2017,5,,,45.9,18.6
,,,,CA,,California,2017,6,,,42.3,23.9
,,,,CA,,California,2017,6,,,57.7,23.9
4,West,8,Mountain,CO,8,Colorado,2017,1,521163,13.1,8.199999999999999,
4,West,8,Mountain,CO,8,Colorado,2017,1,521163,13.1,91.8,
4,West,8,Mountain,CO,8,Colorado,2017,2,874104,19.1,8.6,1.3
4,West,8,Mountain,CO,8,Colorado,2017,2,874104,19.1,91.40000000000001,1.3
4,West,8,Mountain,CO,8,Colorado,2017,3,760518,25.1,17.1,4
4,West,8,Mountain,CO,8,Colorado,2017,3,760518,25.1,82.90000000000001,4
,,,,CO,,Colorado,2017,4,,,26,7.8
,,,,CO,,Colorado,2017,4,,,74,7.8
4,West,8,Mountain,CO,8,Colorado,2017,5,706180,26.2,61.5,12.6
4,West,8,Mountain,CO,8,Colorado,2017,5,706180,26.2,38.5,12.6
4,West,8,Mountain,CO,8,Colorado,2017,6,772500,22.4,52.8,16.5
4,West,8,Mountain,CO,8,Colorado,2017,6,772500,22.4,47.2,16.5
,,,,CT,,Connecticut,2017,1,,,93.90000000000001,
,,,,CT,,Connecticut,2017,1,,,6.1,
,,,,CT,,Connecticut,2017,2,,,87.59999999999999,
,,,,CT,,Connecticut,2017,2,,,12.4,
1,Northeast,1,New England,CT,9,Connecticut,2017,3,421113,27,81.8,4.8
1,Northeast,1,New England,CT,9,Connecticut,2017,3,421113,27,18.2,4.8
,,,,CT,,Connecticut,2017,4,,,71.8,9.4
,,,,CT,,Connecticut,2017,4,,,28.2,9.4
,,,,CT,,Connecticut,2017,5,,,41.5,14.6
,,,,CT,,Connecticut,2017,5,,,58.5,14.6
,,,,CT,,Connecticut,2017,6,,,59.2,20.4
,,,,CT,,Connecticut,2017,6,,,40.8,20.4
3,South,5,South Atlantic,DE,10,Delaware,2017,1,83933,15.5,92.3,
3,South,5,South Atlantic,DE,10,Delaware,2017,1,83933,15.5,,
,,,,DE,,Delaware,2017,2,,,85.40000000000001,
,,,,DE,,Delaware,2017,2,,,14.6,
3,South,5,South Atlantic,DE,10,Delaware,2017,3,109408,35.7,79.7,4.9
3,South,5,South Atlantic,DE,10,Delaware,2017,3,109408,35.7,20.3,4.9
,,,,DE,,Delaware,2017,4,,,67.59999999999999,10.8
,,,,DE,,Delaware,2017,4,,,32.4,10.8
,,,,DE,,Delaware,2017,5,,,46.8,16.8
,,,,DE,,Delaware,2017,5,,,53.2,16.8
3,South,5,South Atlantic,DE,10,Delaware,2017,6,174049,33.9,61,23.4
3,South,5,South Atlantic,DE,10,Delaware,2017,6,174049,33.9,39,23.4
,,,,DC,,District of Columbia,2017,1,,,95,
,,,,DC,,District of Columbia,2017,1,,,,
,,,,DC,,District of Columbia,2017,2,,,91.40000000000001,
,,,,DC,,District of Columbia,2017,2,,,8.6,
,,,,DC,,District of Columbia,2017,3,,,20.7,5
,,,,DC,,District of Columbia,2017,3,,,79.3,5
3,South,5,South Atlantic,DC,11,District of Columbia,2017,4,76549,28.1,70.5,8.699999999999999
3,South,5,South Atlantic,DC,11,District of Columbia,2017,4,76549,28.1,29.5,8.699999999999999
,,,,DC,,District of Columbia,2017,5,,,49.7,16.6
,,,,DC,,District of Columbia,2017,5,,,50.3,16.6
3,South,5,South Atlantic,DC,11,District of Columbia,2017,6,83625,24.2,60.6,19.2
3,South,5,South Atlantic,DC,11,District of Columbia,2017,6,83625,24.2,39.4,19.2
3,South,5,South Atlantic,FL,12,Florida,2017,1,1745825,17.1,6.9,
3,South,5,South Atlantic,FL,12,Florida,2017,1,1745825,17.1,93.09999999999999,
,,,,FL,,Florida,2017,2,,,14,1.5
,,,,FL,,Florida,2017,2,,,86,1.5
3,South,5,South Atlantic,FL,12,Florida,2017,3,2516305,30.4,81.40000000000001,3.4
3,South,5,South Atlantic,FL,12,Florida,2017,3,2516305,30.4,18.6,3.4
,,,,FL,,Florida,2017,4,,,68,9.199999999999999
,,,,FL,,Florida,2017,4,,,32,9.199999999999999
3,South,5,South Atlantic,FL,12,Florida,2017,5,2784459,34.6,52,17.4
3,South,5,South Atlantic,FL,12,Florida,2017,5,2784459,34.6,48,17.4
,,,,FL,,Florida,2017,6,,,38.8,20.9
,,,,FL,,Florida,2017,6,,,61.2,20.9
3,South,5,South Atlantic,GA,13,Georgia,2017,1,1001743,16.9,90.90000000000001,
3,South,5,South Atlantic,GA,13,Georgia,2017,1,1001743,16.9,9.1,
,,,,GA,,Georgia,2017,2,,,85.3,2.5
,,,,GA,,Georgia,2017,2,,,14.7,2.5
3,South,5,South Atlantic,GA,13,Georgia,2017,3,1363609,37,77.7,5.5
3,South,5,South Atlantic,GA,13,Georgia,2017,3,1363609,37,22.3,5.5
3,South,5,South Atlantic,GA,13,Georgia,2017,4,1416189,36.2,35.6,12.7
3,South,5,South Atlantic,GA,13,Georgia,2017,4,1416189,36.2,64.40000000000001,12.7
,,,,GA,,Georgia,2017,5,,,50.7,19.8
,,,,GA,,Georgia,2017,5,,,49.3,19.8
3,South,5,South Atlantic,GA,13,Georgia,2017,6,1405994,29.3,38,24.5
3,South,5,South Atlantic,GA,13,Georgia,2017,6,1405994,29.3,62,24.5
,,,,GU,,Guam,2017,1,,14.5,94.2,
,,,,GU,,Guam,2017,1,,14.5,,
,,,,GU,,Guam,2017,2,,,9.9,
,,,,GU,,Guam,2017,2,,,90.09999999999999,
,,,,GU,,Guam,2017,3,,,28,10.4
,,,,GU,,Guam,2017,3,,,72,10.4
,,,,GU,,Guam,2017,4,,39.4,60.3,21.4
,,,,GU,,Guam,2017,4,,39.4,39.7,21.4
,,,,GU,,Guam,2017,5,,,49.9,26.1
,,,,GU,,Guam,2017,5,,,50.1,26.1
,,,,GU,,Guam,2017,6,,20.4,60.4,37.1
,,,,GU,,Guam,2017,6,,20.4,39.6,37.1
,,,,HI,,Hawaii,2017,1,,,95.40000000000001,
,,,,HI,,Hawaii,2017,1,,,4.6,
4,West,9,Pacific,HI,15,Hawaii,2017,2,205675,26.8,13.7,2.9
4,West,9,Pacific,HI,15,Hawaii,2017,2,205675,26.8,86.3,2.9
4,West,9,Pacific,HI,15,Hawaii,2017,3,178537,28.5,78.90000000000001,5.7
4,West,9,Pacific,HI,15,Hawaii,2017,3,178537,28.5,21.1,5.7
,,,,HI,,Hawaii,2017,4,,,29.7,11.8
,,,,HI,,Hawaii,2017,4,,,70.3,11.8
4,West,9,Pacific,HI,15,Hawaii,2017,5,182691,22.2,54.4,17.3
4,West,9,Pacific,HI,15,Hawaii,2017,5,182691,22.2,45.6,17.3
4,West,9,Pacific,HI,15,Hawaii,2017,6,254085,19.8,45,21.3
4,West,9,Pacific,HI,15,Hawaii,2017,6,254085,19.8,55,21.3
,,,,ID,,Idaho,2017,1,,,5.7,
,,,,ID,,Idaho,2017,1,,,94.3,
4,West,8,Mountain,ID,16,Idaho,2017,2,226935,29,11,
4,West,8,Mountain,ID,16,Idaho,2017,2,226935,29,89,
4,West,8,Mountain,ID,16,Idaho,2017,3,213133,31.9,17.4,3.9
4,West,8,Mountain,ID,16,Idaho,2017,3,213133,31.9,82.59999999999999,3.9
,,,,ID,,Idaho,2017,4,,,33.6,9.4
,,,,ID,,Idaho,2017,4,,,66.40000000000001,9.4
,,,,ID,,Idaho,2017,5,,,54.2,13.6
,,,,ID,,Idaho,2017,5,,,45.8,13.6
4,West,8,Mountain,ID,16,Idaho,2017,6,264202,26.1,45,19
4,West,8,Mountain,ID,16,Idaho,2017,6,264202,26.1,55,19
,,,,IL,,Illinois,2017,1,,,95.5,
,,,,IL,,Illinois,2017,1,,,,
,,,,IL,,Illinois,2017,2,,,86.40000000000001,2.6
,,,,IL,,Illinois,2017,2,,,13.6,2.6
,,,,IL,,Illinois,2017,3,,,80.90000000000001,6.2
,,,,IL,,Illinois,2017,3,,,19.1,6.2
2,Midwest,3,East North Central,IL,17,Illinois,2017,4,1677934,39.7,35.8,11.6
2,Midwest,3,East North Central,IL,17,Illinois,2017,4,1677934,39.7,64.2,11.6
2,Midwest,3,East North Central,IL,17,Illinois,2017,5,1663555,37.8,47.4,17.8
2,Midwest,3,East North Central,IL,17,Illinois,2017,5,1663555,37.8,52.6,17.8
,,,,IL,,Illinois,2017,6,,,61.5,21.6
,,,,IL,,Illinois,2017,6,,,38.5,21.6
,,,,IN,,Indiana,2017,1,,,10,
,,,,IN,,Indiana,2017,1,,,90,
2,Midwest,3,East North Central,IN,18,Indiana,2017,2,867834,31.4,84.3,2.4
2,Midwest,3,East North Central,IN,18,Indiana,2017,2,867834,31.4,15.7,2.4
,,,,IN,,Indiana,2017,3,,,78.2,5.2
,,,,IN,,Indiana,2017,3,,,21.8,5.2
2,Midwest,3,East North Central,IN,18,Indiana,2017,4,853175,38,36.8,12.1
2,Midwest,3,East North Central,IN,18,Indiana,2017,4,853175,38,63.2,12.1
,,,,IN,,Indiana,2017,5,,,47.8,19.7
,,,,IN,,Indiana,2017,5,,,52.2,19.7
,,,,IN,,Indiana,2017,6,,,37.2,24.4
,,,,IN,,Indiana,2017,6,,,62.8,24.4
,,,,IA,,Iowa,2017,1,,,5.8,
,,,,IA,,Iowa,2017,1,,,94.2,
,,,,IA,,Iowa,2017,2,,,88,
,,,,IA,,Iowa,2017,2,,,12,
,,,,IA,,Iowa,2017,3,,,81.09999999999999,3.5
,,,,IA,,Iowa,2017,3,,,18.9,3.5
2,Midwest,4,West North Central,IA,19,Iowa,2017,4,380274,42.4,68.40000000000001,8.4
2,Midwest,4,West North Central,IA,19,Iowa,2017,4,380274,42.4,31.6,8.4
2,Midwest,4,West North Central,IA,19,Iowa,2017,5,417113,43.2,45.7,15.4
2,Midwest,4,West North Central,IA,19,Iowa,2017,5,417113,43.2,54.3,15.4
2,Midwest,4,West North Central,IA,19,Iowa,2017,6,524837,32.5,41,21
2,Midwest,4,West North Central,IA,19,Iowa,2017,6,524837,32.5,59,21
2,Midwest,4,West North Central,KS,20,Kansas,2017,1,295667,21.9,8.300000000000001,1
2,Midwest,4,West North Central,KS,20,Kansas,2017,1,295667,21.9,91.7,1
2,Midwest,4,West North Central,KS,20,Kansas,2017,2,384343,31.4,86.59999999999999,2
2,Midwest,4,West North Central,KS,20,Kansas,2017,2,384343,31.4,13.4,2
2,Midwest,4,West North Central,KS,20,Kansas,2017,3,351323,35.6,20.8,5.6
2,Midwest,4,West North Central,KS,20,Kansas,2017,3,351323,35.6,79.2,5.6
,,,,KS,,Kansas,2017,4,,,64.40000000000001,11.2
,,,,KS,,Kansas,2017,4,,,35.6,11.2
,,,,KS,,Kansas,2017,5,,,47.7,16.7
,,,,KS,,Kansas,2017,5,,,52.3,16.7
2,Midwest,4,West North Central,KS,20,Kansas,2017,6,447958,29.3,39.4,22.2
2,Midwest,4,West North Central,KS,20,Kansas,2017,6,447958,29.3,60.6,22.2
3,South,6,East South Central,KY,21,Kentucky,2017,1,418462,20.3,8.5,
3,South,6,East South Central,KY,21,Kentucky,2017,1,418462,20.3,91.5,
3,South,6,East South Central,KY,21,Kentucky,2017,2,581683,35.9,17,2.9
3,South,6,East South Central,KY,21,Kentucky,2017,2,581683,35.9,83,2.9
3,South,6,East South Central,KY,21,Kentucky,2017,3,550500,38.7,71.7,5.4
3,South,6,East South Central,KY,21,Kentucky,2017,3,550500,38.7,28.3,5.4
,,,,KY,,Kentucky,2017,4,,,43.8,13.5
,,,,KY,,Kentucky,2017,4,,,56.2,13.5
3,South,6,East South Central,KY,21,Kentucky,2017,5,593651,35.6,55.4,20.7
3,South,6,East South Central,KY,21,Kentucky,2017,5,593651,35.6,44.6,20.7
,,,,KY,,Kentucky,2017,6,,,66.8,26.8
,,,,KY,,Kentucky,2017,6,,,33.2,26.8
3,South,7,West South Central,LA,22,Louisiana,2017,1,431040,21,93.59999999999999,
3,South,7,West South Central,LA,22,Louisiana,2017,1,431040,21,6.4,
,,,,LA,,Louisiana,2017,2,,,17.2,4.2
,,,,LA,,Louisiana,2017,2,,,82.8,4.2
3,South,7,West South Central,LA,22,Louisiana,2017,3,576349,38.3,70.09999999999999,6.8
3,South,7,West South Central,LA,22,Louisiana,2017,3,576349,38.3,29.9,6.8
3,South,7,West South Central,LA,22,Louisiana,2017,4,577886,46.8,52.7,16.6
3,South,7,West South Central,LA,22,Louisiana,2017,4,577886,46.8,47.3,16.6
,,,,LA,,Louisiana,2017,5,,,45.3,21.2
,,,,LA,,Louisiana,2017,5,,,54.7,21.2
,,,,LA,,Louisiana,2017,6,,,32,26
,,,,LA,,Louisiana,2017,6,,,68,26
1,Northeast,1,New England,ME,23,Maine,2017,1,108505,12.8,8.800000000000001,
1,Northeast,1,New England,ME,23,Maine,2017,1,108505,12.8,91.2,
1,Northeast,1,New England,ME,23,Maine,2017,2,158225,26.9,14.7,
1,Northeast,1,New England,ME,23,Maine,2017,2,158225,26.9,85.3,
1,Northeast,1,New England,ME,23,Maine,2017,3,151239,32.4,78.09999999999999,4.7
1,Northeast,1,New England,ME,23,Maine,2017,3,151239,32.4,21.9,4.7
,,,,ME,,Maine,2017,4,,,31.5,10.3
,,,,ME,,Maine,2017,4,,,68.5,10.3
,,,,ME,,Maine,2017,5,,,55.9,15.5
,,,,ME,,Maine,2017,5,,,44.1,15.5
1,Northeast,1,New England,ME,23,Maine,2017,6,266682,27.8,59.4,19.2
1,Northeast,1,New England,ME,23,Maine,2017,6,266682,27.8,40.6,19.2
3,South,5,South Atlantic,MD,24,Maryland,2017,1,536053,18.4,92.2,
3,South,5,South Atlantic,MD,24,Maryland,2017,1,536053,18.4,7.8,
3,South,5,South Atlantic,MD,24,Maryland,2017,2,831191,26.3,12.6,
3,South,5,South Atlantic,MD,24,Maryland,2017,2,831191,26.3,87.40000000000001,
3,South,5,South Atlantic,MD,24,Maryland,2017,3,764791,36.3,17.9,6
3,South,5,South Atlantic,MD,24,Maryland,2017,3,764791,36.3,82.09999999999999,6
,,,,MD,,Maryland,2017,4,,,33,10.7
,,,,MD,,Maryland,2017,4,,,67,10.7
3,South,5,South Atlantic,MD,24,Maryland,2017,5,805372,35.3,48.2,16.6
3,South,5,South Atlantic,MD,24,Maryland,2017,5,805372,35.3,51.8,16.6
,,,,MD,,Maryland,2017,6,,,37.4,21.6
,,,,MD,,Maryland,2017,6,,,62.6,21.6
1,Northeast,1,New England,MA,25,Massachusetts,2017,1,700806,9.5,,
1,Northeast,1,New England,MA,25,Massachusetts,2017,1,700806,9.5,96.09999999999999,
,,,,MA,,Massachusetts,2017,2,,,92.3,
,,,,MA,,Massachusetts,2017,2,,,7.7,
1,Northeast,1,New England,MA,25,Massachusetts,2017,3,830414,28.5,17.7,
1,Northeast,1,New England,MA,25,Massachusetts,2017,3,830414,28.5,82.3,
,,,,MA,,Massachusetts,2017,4,,,72,7.9
,,,,MA,,Massachusetts,2017,4,,,28,7.9
,,,,MA,,Massachusetts,2017,5,,,57.6,17.6
,,,,MA,,Massachusetts,2017,5,,,42.4,17.6
,,,,MA,,Massachusetts,2017,6,,,42,20.1
,,,,MA,,Massachusetts,2017,6,,,58,20.1
,,,,MI,,Michigan,2017,1,,,91.8,
,,,,MI,,Michigan,2017,1,,,8.199999999999999,
2,Midwest,3,East North Central,MI,26,Michigan,2017,2,1274361,28.9,84.3,
2,Midwest,3,East North Central,MI,26,Michigan,2017,2,1274361,28.9,15.7,
2,Midwest,3,East North Central,MI,26,Michigan,2017,3,1157647,35.5,21.1,4.1
2,Midwest,3,East North Central,MI,26,Michigan,2017,3,1157647,35.5,78.90000000000001,4.1
,,,,MI,,Michigan,2017,4,,,65.7,11.2
,,,,MI,,Michigan,2017,4,,,34.3,11.2
,,,,MI,,Michigan,2017,5,,,48.8,17.1
,,,,MI,,Michigan,2017,5,,,51.2,17.1
2,Midwest,3,East North Central,MI,26,Michigan,2017,6,1664330,32.4,37.5,23.8
2,Midwest,3,East North Central,MI,26,Michigan,2017,6,1664330,32.4,62.5,23.8
2,Midwest,4,West North Central,MN,27,Minnesota,2017,1,502336,15.2,94.59999999999999,
2,Midwest,4,West North Central,MN,27,Minnesota,2017,1,502336,15.2,5.4,
2,Midwest,4,West North Central,MN,27,Minnesota,2017,2,755168,24.1,10.3,1.9
2,Midwest,4,West North Central,MN,27,Minnesota,2017,2,755168,24.1,89.7,1.9
2,Midwest,4,West North Central,MN,27,Minnesota,2017,3,692589,33.5,15.2,3.2
2,Midwest,4,West North Central,MN,27,Minnesota,2017,3,692589,33.5,84.8,3.2
2,Midwest,4,West North Central,MN,27,Minnesota,2017,4,710103,32.2,75,7.6
2,Midwest,4,West North Central,MN,27,Minnesota,2017,4,710103,32.2,25,7.6
2,Midwest,4,West North Central,MN,27,Minnesota,2017,5,748171,33,61.4,11.2
2,Midwest,4,West North Central,MN,27,Minnesota,2017,5,748171,33,38.6,11.2
2,Midwest,4,West North Central,MN,27,Minnesota,2017,6,858345,28.8,52.9,17.3
2,Midwest,4,West North Central,MN,27,Minnesota,2017,6,858345,28.8,47.1,17.3
,,,,MS,,Mississippi,2017,1,,,90.5,
,,,,MS,,Mississippi,2017,1,,,9.5,
3,South,6,East South Central,MS,28,Mississippi,2017,2,394552,39.9,19.3,
3,South,6,East South Central,MS,28,Mississippi,2017,2,394552,39.9,80.7,
3,South,6,East South Central,MS,28,Mississippi,2017,3,365187,41.1,30.8,8.300000000000001
3,South,6,East South Central,MS,28,Mississippi,2017,3,365187,41.1,69.2,8.300000000000001
3,South,6,East South Central,MS,28,Mississippi,2017,4,375341,41.4,44.1,15.2
3,South,6,East South Central,MS,28,Mississippi,2017,4,375341,41.4,55.9,15.2
3,South,6,East South Central,MS,28,Mississippi,2017,5,383988,42.9,61.6,24.6
3,South,6,East South Central,MS,28,Mississippi,2017,5,383988,42.9,38.4,24.6
,,,,MS,,Mississippi,2017,6,,,32.4,27.6
,,,,MS,,Mississippi,2017,6,,,67.59999999999999,27.6
,,,,MO,,Missouri,2017,1,,,5.4,
,,,,MO,,Missouri,2017,1,,,94.59999999999999,
2,Midwest,4,West North Central,MO,29,Missouri,2017,2,819980,30.7,11.6,
2,Midwest,4,West North Central,MO,29,Missouri,2017,2,819980,30.7,88.40000000000001,
,,,,MO,,Missouri,2017,3,,,20.5,3.9
,,,,MO,,Missouri,2017,3,,,79.5,3.9
,,,,MO,,Missouri,2017,4,,,66.40000000000001,10.7
,,,,MO,,Missouri,2017,4,,,33.6,10.7
,,,,MO,,Missouri,2017,5,,,43.8,17.4
,,,,MO,,Missouri,2017,5,,,56.2,17.4
,,,,MO,,Missouri,2017,6,,,38.6,21.6
,,,,MO,,Missouri,2017,6,,,61.4,21.6
,,,,MT,,Montana,2017,1,,,5.8,
,,,,MT,,Montana,2017,1,,,94.2,
,,,,MT,,Montana,2017,2,,,9.199999999999999,
,,,,MT,,Montana,2017,2,,,90.8,
4,West,8,Mountain,MT,30,Montana,2017,3,123241,29.1,21.1,3.5
4,West,8,Mountain,MT,30,Montana,2017,3,123241,29.1,78.90000000000001,3.5
4,West,8,Mountain,MT,30,Montana,2017,4,122781,31.4,27.3,7.6
4,West,8,Mountain,MT,30,Montana,2017,4,122781,31.4,72.7,7.6
4,West,8,Mountain,MT,30,Montana,2017,5,152088,30.1,39.3,12.6
4,West,8,Mountain,MT,30,Montana,2017,5,152088,30.1,60.7,12.6
4,West,8,Mountain,MT,30,Montana,2017,6,190383,23.1,47.6,15.3
4,West,8,Mountain,MT,30,Montana,2017,6,190383,23.1,52.4,15.3
,,,,NE,,Nebraska,2017,1,,,6.3,
,,,,NE,,Nebraska,2017,1,,,93.7,
2,Midwest,4,West North Central,NE,31,Nebraska,2017,2,255112,30.6,89.09999999999999,2.9
2,Midwest,4,West North Central,NE,31,Nebraska,2017,2,255112,30.6,10.9,2.9
2,Midwest,4,West North Central,NE,31,Nebraska,2017,3,234241,36,82,5.4
2,Midwest,4,West North Central,NE,31,Nebraska,2017,3,234241,36,18,5.4
,,,,NE,,Nebraska,2017,4,,,66.3,11.3
,,,,NE,,Nebraska,2017,4,,,33.7,11.3
2,Midwest,4,West North Central,NE,31,Nebraska,2017,5,241956,38.7,44,15.3
2,Midwest,4,West North Central,NE,31,Nebraska,2017,5,241956,38.7,56,15.3
2,Midwest,4,West North Central,NE,31,Nebraska,2017,6,294091,31.8,40.2,21
2,Midwest,4,West North Central,NE,31,Nebraska,2017,6,294091,31.8,59.8,21
4,West,8,Mountain,NV,32,Nevada,2017,1,246012,17.4,95.90000000000001,
4,West,8,Mountain,NV,32,Nevada,2017,1,246012,17.4,,
4,West,8,Mountain,NV,32,Nevada,2017,2,434411,28.9,85.09999999999999,
4,West,8,Mountain,NV,32,Nevada,2017,2,434411,28.9,14.9,
4,West,8,Mountain,NV,32,Nevada,2017,3,392251,25.3,14.9,
4,West,8,Mountain,NV,32,Nevada,2017,3,392251,25.3,85.09999999999999,
4,West,8,Mountain,NV,32,Nevada,2017,4,391410,32.6,36,12
4,West,8,Mountain,NV,32,Nevada,2017,4,391410,32.6,64,12
4,West,8,Mountain,NV,32,Nevada,2017,5,367425,27.4,52.8,19.1
4,West,8,Mountain,NV,32,Nevada,2017,5,367425,27.4,47.2,19.1
4,West,8,Mountain,NV,32,Nevada,2017,6,456861,25,60.4,21.8
4,West,8,Mountain,NV,32,Nevada,2017,6,456861,25,39.6,21.8
1,Northeast,1,New England,NH,33,New Hampshire,2017,1,127836,17.1,95.8,
1,Northeast,1,New England,NH,33,New Hampshire,2017,1,127836,17.1,,
,,,,NH,,New Hampshire,2017,2,,,89.59999999999999,
,,,,NH,,New Hampshire,2017,2,,,10.4,
1,Northeast,1,New England,NH,33,New Hampshire,2017,3,153207,28.9,16.5,3.3
1,Northeast,1,New England,NH,33,New Hampshire,2017,3,153207,28.9,83.5,3.3
,,,,NH,,New Hampshire,2017,4,,,27.5,7.3
,,,,NH,,New Hampshire,2017,4,,,72.5,7.3
,,,,NH,,New Hampshire,2017,5,,,39.9,10.6
,,,,NH,,New Hampshire,2017,5,,,60.1,10.6
1,Northeast,1,New England,NH,33,New Hampshire,2017,6,235612,29,40.7,18.7
1,Northeast,1,New England,NH,33,New Hampshire,2017,6,235612,29,59.3,18.7
