region_code,region_name,division_code,division_name,state_abbr,state_code,state_name,year,race,povrate15,childpovrate15,obese_pct,highbloodpress_pct,diabetes_pct,foodinsec_15_17,popestimate,npopchg,births,deaths,naturalinc,internationalmig,domesticmig,netmig,residual,rbirth,rdeath,rnaturalinc,rinternationalmig,rdomesticmig,rnetmig,percap_real_inc,employment_10,employment_20,employment_40,employment_50,employment_60,employment_70,employment_80,employment_90,employment_100,employment_200,employment_300,employment_400,employment_500,employment_600,employment_700,employment_800,employment_900,employment_1000,employment_1100,employment_1200,employment_1300,employment_1400,employment_1500,employment_1600,employment_1700,employment_1800,employment_1900,employment_2000,employment_2001,employment_2002,employment_2010,employment_2011,employment_2012
3,South,5,South Atlantic,DE,10,Delaware,2017,4,12.86666666666667,20.1,,,,11.2,956823,7902,10978,9057,1921,1528,4430,5958,23,11.52096,9.5049496,2.0160105,1.6035732,4.6491027,6.252676,48175,584834,467019,117815,1886,115929,3720,581114,507320,,,2283,31478,27492,12278,63056,19911,6297,60130,29224,37509,10145,34735,9996,75611,15641,43107,26935,73794,5752,8635,59407,32284,27123
3,South,5,South Atlantic,DE,10,Delaware,2017,5,12.86666666666667,20.1,,,,11.2,956823,7902,10978,9057,1921,1528,4430,5958,23,11.52096,9.5049496,2.0160105,1.6035732,4.6491027,6.252676,48175,584834,467019,117815,1886,115929,3720,581114,507320,,,2283,31478,27492,12278,63056,19911,6297,60130,29224,37509,10145,34735,9996,75611,15641,43107,26935,73794,5752,8635,59407,32284,27123
3,South,5,South Atlantic,DE,10,Delaware,2017,6,12.86666666666667,20.1,,,,11.2,956823,7902,10978,9057,1921,1528,4430,5958,23,11.52096,9.5049496,2.0160105,1.6035732,4.6491027,6.252676,48175,584834,467019,117815,1886,115929,3720,581114,507320,,,2283,31478,27492,12278,63056,19911,6297,60130,29224,37509,10145,34735,9996,75611,15641,43107,26935,73794,5752,8635,59407,32284,27123
3,South,5,South Atlantic,DE,10,Delaware,2017,7,12.86666666666667,20.1,30.3,20.6,9.699999999999999,11.2,956823,7902,10978,9057,1921,1528,4430,5958,23,11.52096,9.5049496,2.0160105,1.6035732,4.6491027,6.252676,48175,584834,467019,117815,1886,115929,3720,581114,507320,,,2283,31478,27492,12278,63056,19911,6297,60130,29224,37509,10145,34735,9996,75611,15641,43107,26935,73794,5752,8635,59407,32284,27123
3,South,5,South Atlantic,DC,11,District of Columbia,2017,1,17.7,28.3,12,17.2,3.6,11.1,694906,9091,9693,5138,4555,3541,973,4514,22,14.04049,7.4424882,6.598002,5.1292043,1.4094086,6.5386128,65160,902759,794280,108479,0,108479,0,902759,651901,84,369,2163,,,5500,26800,14217,20406,25817,30377,142035,3371,52504,61063,74665,17603,71897,82632,250858,195298,14211,41349,0,41349
3,South,5,South Atlantic,DC,11,District of Columbia,2017,2,17.7,28.3,36.2,40.8,13,11.1,694906,9091,9693,5138,4555,3541,973,4514,22,14.04049,7.4424882,6.598002,5.1292043,1.4094086,6.5386128,65160,902759,794280,108479,0,108479,0,902759,651901,84,369,2163,,,5500,26800,14217,20406,25817,30377,142035,3371,52504,61063,74665,17603,71897,82632,250858,195298,14211,41349,0,41349
3,South,5,South Atlantic,DC,11,District of Columbia,2017,3,17.7,28.3,,,,11.1,694906,9091,9693,5138,4555,3541,973,4514,22,14.04049,7.4424882,6.598002,5.1292043,1.4094086,6.5386128,65160,902759,794280,108479,0,108479,0,902759,651901,84,369,2163,,,5500,26800,14217,20406,25817,30377,142035,3371,52504,61063,74665,17603,71897,82632,250858,195298,14211,41349,0,41349
3,South,5,South Atlantic,DC,11,District of Columbia,2017,4,17.7,28.3,,,,11.1,694906,9091,9693,5138,4555,3541,973,4514,22,14.04049,7.4424882,6.598002,5.1292043,1.4094086,6.5386128,65160,902759,794280,108479,0,108479,0,902759,651901,84,369,2163,,,5500,26800,14217,20406,25817,30377,142035,3371,52504,61063,74665,17603,71897,82632,250858,195298,14211,41349,0,41349
3,South,5,South Atlantic,DC,11,District of Columbia,2017,5,17.7,28.3,,,,11.1,694906,9091,9693,5138,4555,3541,973,4514,22,14.04049,7.4424882,6.598002,5.1292043,1.4094086,6.5386128,65160,902759,794280,108479,0,108479,0,902759,651901,84,369,2163,,,5500,26800,14217,20406,25817,30377,142035,3371,52504,61063,74665,17603,71897,82632,250858,195298,14211,41349,0,41349
3,South,5,South Atlantic,DC,11,District of Columbia,2017,6,17.7,28.3,,,,11.1,694906,9091,9693,5138,4555,3541,973,4514,22,14.04049,7.4424882,6.598002,5.1292043,1.4094086,6.5386128,65160,902759,794280,108479,0,108479,0,902759,651901,84,369,2163,,,5500,26800,14217,20406,25817,30377,142035,3371,52504,61063,74665,17603,71897,82632,250858,195298,14211,41349,0,41349
3,South,5,South Atlantic,DC,11,District of Columbia,2017,7,17.7,28.3,19,10.5,,11.1,694906,9091,9693,5138,4555,3541,973,4514,22,14.04049,7.4424882,6.598002,5.1292043,1.4094086,6.5386128,65160,902759,794280,108479,0,108479,0,902759,651901,84,369,2163,,,5500,26800,14217,20406,25817,30377,142035,3371,52504,61063,74665,17603,71897,82632,250858,195298,14211,41349,0,41349
3,South,5,South Atlantic,FL,12,Florida,2017,1,18.39701492537313,27.27611940298506,26.2,38.9,10.7,11.89999999999999,20963613,350136,224574,199813,24761,160385,164257,324642,733,10.802776,9.6116877,1.1910887,7.715066,7.9013224,15.616388,45796,12085322,8924354,3160968,38847,3122121,80031,12005291,10817016,61367,23478,25455,713662,409007,390133,1314845,492460,180820,708710,772094,854764,133020,979089,233446,1323377,357969,1048429,794891,1188275,139210,90775,958290,258203,700087
3,South,5,South Atlantic,FL,12,Florida,2017,2,18.39701492537313,27.27611940298506,36.8,35.9,11.2,11.89999999999999,20963613,350136,224574,199813,24761,160385,164257,324642,733,10.802776,9.6116877,1.1910887,7.715066,7.9013224,15.616388,45796,12085322,8924354,3160968,38847,3122121,80031,12005291,10817016,61367,23478,25455,713662,409007,390133,1314845,492460,180820,708710,772094,854764,133020,979089,233446,1323377,357969,1048429,794891,1188275,139210,90775,958290,258203,700087
3,South,5,South Atlantic,FL,12,Florida,2017,3,18.39701492537313,27.27611940298506,46.7,32.3,,11.89999999999999,20963613,350136,224574,199813,24761,160385,164257,324642,733,10.802776,9.6116877,1.1910887,7.715066,7.9013224,15.616388,45796,12085322,8924354,3160968,38847,3122121,80031,12005291,10817016,61367,23478,25455,713662,409007,390133,1314845,492460,180820,708710,772094,854764,133020,979089,233446,1323377,357969,1048429,794891,1188275,139210,90775,958290,258203,700087
3,South,5,South Atlantic,FL,12,Florida,2017,4,18.39701492537313,27.27611940298506,,16.2,,11.89999999999999,20963613,350136,224574,199813,24761,160385,164257,324642,733,10.802776,9.6116877,1.1910887,7.715066,7.9013224,15.616388,45796,12085322,8924354,3160968,38847,3122121,80031,12005291,10817016,61367,23478,25455,713662,409007,390133,1314845,492460,180820,708710,772094,854764,133020,979089,233446,1323377,357969,1048429,794891,1188275,139210,90775,958290,258203,700087
3,South,5,South Atlantic,FL,12,Florida,2017,5,18.39701492537313,27.27611940298506,,,,11.89999999999999,20963613,350136,224574,199813,24761,160385,164257,324642,733,10.802776,9.6116877,1.1910887,7.715066,7.9013224,15.616388,45796,12085322,8924354,3160968,38847,3122121,80031,12005291,10817016,61367,23478,25455,713662,409007,390133,1314845,492460,180820,708710,772094,854764,133020,979089,233446,1323377,357969,1048429,794891,1188275,139210,90775,958290,258203,700087
3,South,5,South Atlantic,FL,12,Florida,2017,6,18.39701492537313,27.27611940298506,37.1,29,11.5,11.89999999999999,20963613,350136,224574,199813,24761,160385,164257,324642,733,10.802776,9.6116877,1.1910887,7.715066,7.9013224,15.616388,45796,12085322,8924354,3160968,38847,3122121,80031,12005291,10817016,61367,23478,25455,713662,409007,390133,1314845,492460,180820,708710,772094,854764,133020,979089,233446,1323377,357969,1048429,794891,1188275,139210,90775,958290,258203,700087
3,South,5,South Atlantic,FL,12,Florida,2017,7,18.39701492537313,27.27611940298506,31.3,25.8,9.800000000000001,11.89999999999999,20963613,350136,224574,199813,24761,160385,164257,324642,733,10.802776,9.6116877,1.1910887,7.715066,7.9013224,15.616388,45796,12085322,8924354,3160968,38847,3122121,80031,12005291,10817016,61367,23478,25455,713662,409007,390133,1314845,492460,180820,708710,772094,854764,133020,979089,233446,1323377,357969,1048429,794891,1188275,139210,90775,958290,258203,700087
3,South,5,South Atlantic,GA,13,Georgia,2017,1,21.91257861635221,31.96352201257861,30.8,35.2,12,13,10410330,108440,129824,82160,47664,20986,39794,60780,-4,12.535981,7.9334807,4.6025004,2.0264366,3.8425624,5.868999,45769,6124558,4642653,1481905,35768,1446137,60245,6064313,5289018,25401,9811,20757,321307,421814,239295,607653,303435,139230,290119,268749,418460,75220,492350,127039,564633,118241,469144,376360,775295,101217,90190,583888,177377,406511
3,South,5,South Atlantic,GA,13,Georgia,2017,2,21.91257861635221,31.96352201257861,35.9,34.8,11.5,13,10410330,108440,129824,82160,47664,20986,39794,60780,-4,12.535981,7.9334807,4.6025004,2.0264366,3.8425624,5.868999,45769,6124558,4642653,1481905,35768,1446137,60245,6064313,5289018,25401,9811,20757,321307,421814,239295,607653,303435,139230,290119,268749,418460,75220,492350,127039,564633,118241,469144,376360,775295,101217,90190,583888,177377,406511
3,South,5,South Atlantic,GA,13,Georgia,2017,3,21.91257861635221,31.96352201257861,34,30.5,,13,10410330,108440,129824,82160,47664,20986,39794,60780,-4,12.535981,7.9334807,4.6025004,2.0264366,3.8425624,5.868999,45769,6124558,4642653,1481905,35768,1446137,60245,6064313,5289018,25401,9811,20757,321307,421814,239295,607653,303435,139230,290119,268749,418460,75220,492350,127039,564633,118241,469144,376360,775295,101217,90190,583888,177377,406511
3,South,5,South Atlantic,GA,13,Georgia,2017,4,21.91257861635221,31.96352201257861,14.3,14.2,,13,10410330,108440,129824,82160,47664,20986,39794,60780,-4,12.535981,7.9334807,4.6025004,2.0264366,3.8425624,5.868999,45769,6124558,4642653,1481905,35768,1446137,60245,6064313,5289018,25401,9811,20757,321307,421814,239295,607653,303435,139230,290119,268749,418460,75220,492350,127039,564633,118241,469144,376360,775295,101217,90190,583888,177377,406511
3,South,5,South Atlantic,GA,13,Georgia,2017,5,21.91257861635221,31.96352201257861,,,,13,10410330,108440,129824,82160,47664,20986,39794,60780,-4,12.535981,7.9334807,4.6025004,2.0264366,3.8425624,5.868999,45769,6124558,4642653,1481905,35768,1446137,60245,6064313,5289018,25401,9811,20757,321307,421814,239295,607653,303435,139230,290119,268749,418460,75220,492350,127039,564633,118241,469144,376360,775295,101217,90190,583888,177377,406511
3,South,5,South Atlantic,GA,13,Georgia,2017,6,21.91257861635221,31.96352201257861,39,41,,13,10410330,108440,129824,82160,47664,20986,39794,60780,-4,12.535981,7.9334807,4.6025004,2.0264366,3.8425624,5.868999,45769,6124558,4642653,1481905,35768,1446137,60245,6064313,5289018,25401,9811,20757,321307,421814,239295,607653,303435,139230,290119,268749,418460,75220,492350,127039,564633,118241,469144,376360,775295,101217,90190,583888,177377,406511
3,South,5,South Atlantic,GA,13,Georgia,2017,7,21.91257861635221,31.96352201257861,27.4,20.3,6.8,13,10410330,108440,129824,82160,47664,20986,39794,60780,-4,12.535981,7.9334807,4.6025004,2.0264366,3.8425624,5.868999,45769,6124558,4642653,1481905,35768,1446137,60245,6064313,5289018,25401,9811,20757,321307,421814,239295,607653,303435,139230,290119,268749,418460,75220,492350,127039,564633,118241,469144,376360,775295,101217,90190,583888,177377,406511
4,West,9,Pacific,HI,15,Hawaii,2017,1,12.35,17.8,17.2,25.3,5.2,7.4,1424393,-3166,17939,11297,6642,4647,-14452,-9805,-3,12.580155,7.9222932,4.6578622,3.2588205,-10.134813,-6.8759923,42435,919341,727745,191596,5961,185635,12011,907330,725351,3880,793,4162,48448,18818,21620,90532,39300,10945,29537,43834,46458,9483,63708,20637,82659,23550,117229,49758,181979,33416,55127,93436,74117,19319
4,West,9,Pacific,HI,15,Hawaii,2017,2,12.35,17.8,30.8,32.7,,7.4,1424393,-3166,17939,11297,6642,4647,-14452,-9805,-3,12.580155,7.9222932,4.6578622,3.2588205,-10.134813,-6.8759923,42435,919341,727745,191596,5961,185635,12011,907330,725351,3880,793,4162,48448,18818,21620,90532,39300,10945,29537,43834,46458,9483,63708,20637,82659,23550,117229,49758,181979,33416,55127,93436,74117,19319
4,West,9,Pacific,HI,15,Hawaii,2017,3,12.35,17.8,,,,7.4,1424393,-3166,17939,11297,6642,4647,-14452,-9805,-3,12.580155,7.9222932,4.6578622,3.2588205,-10.134813,-6.8759923,42435,919341,727745,191596,5961,185635,12011,907330,725351,3880,793,4162,48448,18818,21620,90532,39300,10945,29537,43834,46458,9483,63708,20637,82659,23550,117229,49758,181979,33416,55127,93436,74117,19319
4,West,9,Pacific,HI,15,Hawaii,2017,4,12.35,17.8,16,37,14,7.4,1424393,-3166,17939,11297,6642,4647,-14452,-9805,-3,12.580155,7.9222932,4.6578622,3.2588205,-10.134813,-6.8759923,42435,919341,727745,191596,5961,185635,12011,907330,725351,3880,793,4162,48448,18818,21620,90532,39300,10945,29537,43834,46458,9483,63708,20637,82659,23550,117229,49758,181979,33416,55127,93436,74117,19319
4,West,9,Pacific,HI,15,Hawaii,2017,5,12.35,17.8,44.4,27.7,15.5,7.4,1424393,-3166,17939,11297,6642,4647,-14452,-9805,-3,12.580155,7.9222932,4.6578622,3.2588205,-10.134813,-6.8759923,42435,919341,727745,191596,5961,185635,12011,907330,725351,3880,793,4162,48448,18818,21620,90532,39300,10945,29537,43834,46458,9483,63708,20637,82659,23550,117229,49758,181979,33416,55127,93436,74117,19319
4,West,9,Pacific,HI,15,Hawaii,2017,6,12.35,17.8,37.3,29.2,12,7.4,1424393,-3166,17939,11297,6642,4647,-14452,-9805,-3,12.580155,7.9222932,4.6578622,3.2588205,-10.134813,-6.8759923,42435,919341,727745,191596,5961,185635,12011,907330,725351,3880,793,4162,48448,18818,21620,90532,39300,10945,29537,43834,46458,9483,63708,20637,82659,23550,117229,49758,181979,33416,55127,93436,74117,19319
4,West,9,Pacific,HI,15,Hawaii,2017,7,12.35,17.8,33.9,22.8,7.2,7.4,1424393,-3166,17939,11297,6642,4647,-14452,-9805,-3,12.580155,7.9222932,4.6578622,3.2588205,-10.134813,-6.8759923,42435,919341,727745,191596,5961,185635,12011,907330,725351,3880,793,4162,48448,18818,21620,90532,39300,10945,29537,43834,46458,9483,63708,20637,82659,23550,117229,49758,181979,33416,55127,93436,74117,19319
4,West,8,Mountain,ID,16,Idaho,2017,1,15.15227272727273,20.55454545454546,28.2,30.8,8.300000000000001,10.5,1717715,35335,22430,13687,8743,1518,25007,26525,67,13.193749,8.050952,5.1427975,.8929162,14.709589,15.602506,43636,1007546,749421,258125,22901,235224,43552,963994,830469,13208,5105,3216,67305,73310,31839,111587,30590,12099,41113,51737,59717,6977,60564,18510,103592,21314,70208,48478,133525,13021,8828,111676,31803,79873
4,West,8,Mountain,ID,16,Idaho,2017,2,15.15227272727273,20.55454545454546,,,,10.5,1717715,35335,22430,13687,8743,1518,25007,26525,67,13.193749,8.050952,5.1427975,.8929162,14.709589,15.602506,43636,1007546,749421,258125,22901,235224,43552,963994,830469,13208,5105,3216,67305,73310,31839,111587,30590,12099,41113,51737,59717,6977,60564,18510,103592,21314,70208,48478,133525,13021,8828,111676,31803,79873
4,West,8,Mountain,ID,16,Idaho,2017,3,15.15227272727273,20.55454545454546,,,,10.5,1717715,35335,22430,13687,8743,1518,25007,26525,67,13.193749,8.050952,5.1427975,.8929162,14.709589,15.602506,43636,1007546,749421,258125,22901,235224,43552,963994,830469,13208,5105,3216,67305,73310,31839,111587,30590,12099,41113,51737,59717,6977,60564,18510,103592,21314,70208,48478,133525,13021,8828,111676,31803,79873
4,West,8,Mountain,ID,16,Idaho,2017,4,15.15227272727273,20.55454545454546,,,,10.5,1717715,35335,22430,13687,8743,1518,25007,26525,67,13.193749,8.050952,5.1427975,.8929162,14.709589,15.602506,43636,1007546,749421,258125,22901,235224,43552,963994,830469,13208,5105,3216,67305,73310,31839,111587,30590,12099,41113,51737,59717,6977,60564,18510,103592,21314,70208,48478,133525,13021,8828,111676,31803,79873
4,West,8,Mountain,ID,16,Idaho,2017,5,15.15227272727273,20.55454545454546,,,,10.5,1717715,35335,22430,13687,8743,1518,25007,26525,67,13.193749,8.050952,5.1427975,.8929162,14.709589,15.602506,43636,1007546,749421,258125,22901,235224,43552,963994,830469,13208,5105,3216,67305,73310,31839,111587,30590,12099,41113,51737,59717,6977,60564,18510,103592,21314,70208,48478,133525,13021,8828,111676,31803,79873
4,West,8,Mountain,ID,16,Idaho,2017,6,15.15227272727273,20.55454545454546,35.7,29.3,,10.5,1717715,35335,22430,13687,8743,1518,25007,26525,67,13.193749,8.050952,5.1427975,.8929162,14.709589,15.602506,43636,1007546,749421,258125,22901,235224,43552,963994,830469,13208,5105,3216,67305,73310,31839,111587,30590,12099,41113,51737,59717,6977,60564,18510,103592,21314,70208,48478,133525,13021,8828,111676,31803,79873
4,West,8,Mountain,ID,16,Idaho,2017,7,15.15227272727273,20.55454545454546,37.3,22.6,10.3,10.5,1717715,35335,22430,13687,8743,1518,25007,26525,67,13.193749,8.050952,5.1427975,.8929162,14.709589,15.602506,43636,1007546,749421,258125,22901,235224,43552,963994,830469,13208,5105,3216,67305,73310,31839,111587,30590,12099,41113,51737,59717,6977,60564,18510,103592,21314,70208,48478,133525,13021,8828,111676,31803,79873
2,Midwest,3,East North Central,IL,17,Illinois,2017,1,13.68725490196079,20.19117647058822,31,33.6,10.1,11,12778828,-41699,151944,108770,43174,29564,-114678,-85114,241,11.870924,8.4978704,3.3730538,2.3097458,-8.959444,-6.6496987,52339,7817318,6211106,1606212,59794,1546418,73362,7743956,6871654,13077,23201,25490,334532,596956,323378,721961,418726,115794,490938,312789,578468,105791,540878,213038,880020,169891,553722,453004,872302,80179,42911,749212,150059,599153
2,Midwest,3,East North Central,IL,17,Illinois,2017,2,13.68725490196079,20.19117647058822,38.5,39.9,14.5,11,12778828,-41699,151944,108770,43174,29564,-114678,-85114,241,11.870924,8.4978704,3.3730538,2.3097458,-8.959444,-6.6496987,52339,7817318,6211106,1606212,59794,1546418,73362,7743956,6871654,13077,23201,25490,334532,596956,323378,721961,418726,115794,490938,312789,578468,105791,540878,213038,880020,169891,553722,453004,872302,80179,42911,749212,150059,599153
2,Midwest,3,East North Central,IL,17,Illinois,2017,3,13.68725490196079,20.19117647058822,,,,11,12778828,-41699,151944,108770,43174,29564,-114678,-85114,241,11.870924,8.4978704,3.3730538,2.3097458,-8.959444,-6.6496987,52339,7817318,6211106,1606212,59794,1546418,73362,7743956,6871654,13077,23201,25490,334532,596956,323378,721961,418726,115794,490938,312789,578468,105791,540878,213038,880020,169891,553722,453004,872302,80179,42911,749212,150059,599153
2,Midwest,3,East North Central,IL,17,Illinois,2017,4,13.68725490196079,20.19117647058822,10.6,15.7,5.6,11,12778828,-41699,151944,108770,43174,29564,-114678,-85114,241,11.870924,8.4978704,3.3730538,2.3097458,-8.959444,-6.6496987,52339,7817318,6211106,1606212,59794,1546418,73362,7743956,6871654,13077,23201,25490,334532,596956,323378,721961,418726,115794,490938,312789,578468,105791,540878,213038,880020,169891,553722,453004,872302,80179,42911,749212,150059,599153
2,Midwest,3,East North Central,IL,17,Illinois,2017,5,13.68725490196079,20.19117647058822,,,,11,12778828,-41699,151944,108770,43174,29564,-114678,-85114,241,11.870924,8.4978704,3.3730538,2.3097458,-8.959444,-6.6496987,52339,7817318,6211106,1606212,59794,1546418,73362,7743956,6871654,13077,23201,25490,334532,596956,323378,721961,418726,115794,490938,312789,578468,105791,540878,213038,880020,169891,553722,453004,872302,80179,42911,749212,150059,599153
2,Midwest,3,East North Central,IL,17,Illinois,2017,6,13.68725490196079,20.19117647058822,18.4,30.2,,11,12778828,-41699,151944,108770,43174,29564,-114678,-85114,241,11.870924,8.4978704,3.3730538,2.3097458,-8.959444,-6.6496987,52339,7817318,6211106,1606212,59794,1546418,73362,7743956,6871654,13077,23201,25490,334532,596956,323378,721961,418726,115794,490938,312789,578468,105791,540878,213038,880020,169891,553722,453004,872302,80179,42911,749212,150059,599153
2,Midwest,3,East North Central,IL,17,Illinois,2017,7,13.68725490196079,20.19117647058822,33.6,25.7,13.9,11,12778828,-41699,151944,108770,43174,29564,-114678,-85114,241,11.870924,8.4978704,3.3730538,2.3097458,-8.959444,-6.6496987,52339,7817318,6211106,1606212,59794,1546418,73362,7743956,6871654,13077,23201,25490,334532,596956,323378,721961,418726,115794,490938,312789,578468,105791,540878,213038,880020,169891,553722,453004,872302,80179,42911,749212,150059,599153
2,Midwest,3,East North Central,IN,18,Indiana,2017,1,12.95978260869566,18.86521739130435,33.2,35.4,11.8,11.20000000000002,6658078,23774,82268,65300,16968,8861,-1877,6984,-178,12.378218,9.8251762,2.5530412,1.3332449,-.28241742,1.0508275,47830,3901788,3186212,715576,49581,665995,62879,3838909,3393381,10259,11326,14209,205510,548322,128081,394386,179814,40282,151783,144207,178971,37813,237478,87537,444043,74459,281517,223384,445528,38054,20608,386866,119215,267651
2,Midwest,3,East North Central,IN,18,Indiana,2017,2,12.95978260869566,18.86521739130435,43.6,45.6,14.7,11.20000000000002,6658078,23774,82268,65300,16968,8861,-1877,6984,-178,12.378218,9.8251762,2.5530412,1.3332449,-.28241742,1.0508275,47830,3901788,3186212,715576,49581,665995,62879,3838909,3393381,10259,11326,14209,205510,548322,128081,394386,179814,40282,151783,144207,178971,37813,237478,87537,444043,74459,281517,223384,445528,38054,20608,386866,119215,267651
2,Midwest,3,East North Central,IN,18,Indiana,2017,3,12.95978260869566,18.86521739130435,28.6,43.4,19.6,11.20000000000002,6658078,23774,82268,65300,16968,8861,-1877,6984,-178,12.378218,9.8251762,2.5530412,1.3332449,-.28241742,1.0508275,47830,3901788,3186212,715576,49581,665995,62879,3838909,3393381,10259,11326,14209,205510,548322,128081,394386,179814,40282,151783,144207,178971,37813,237478,87537,444043,74459,281517,223384,445528,38054,20608,386866,119215,267651
2,Midwest,3,East North Central,IN,18,Indiana,2017,4,12.95978260869566,18.86521739130435,13.7,16.9,,11.20000000000002,6658078,23774,82268,65300,16968,8861,-1877,6984,-178,12.378218,9.8251762,2.5530412,1.3332449,-.28241742,1.0508275,47830,3901788,3186212,715576,49581,665995,62879,3838909,3393381,10259,11326,14209,205510,548322,128081,394386,179814,40282,151783,144207,178971,37813,237478,87537,444043,74459,281517,223384,445528,38054,20608,386866,119215,267651
2,Midwest,3,East North Central,IN,18,Indiana,2017,5,12.95978260869566,18.86521739130435,,,,11.20000000000002,6658078,23774,82268,65300,16968,8861,-1877,6984,-178,12.378218,9.8251762,2.5530412,1.3332449,-.28241742,1.0508275,47830,3901788,3186212,715576,49581,665995,62879,3838909,3393381,10259,11326,14209,205510,548322,128081,394386,179814,40282,151783,144207,178971,37813,237478,87537,444043,74459,281517,223384,445528,38054,20608,386866,119215,267651
2,Midwest,3,East North Central,IN,18,Indiana,2017,6,12.95978260869566,18.86521739130435,38.1,41.4,10.5,11.20000000000002,6658078,23774,82268,65300,16968,8861,-1877,6984,-178,12.378218,9.8251762,2.5530412,1.3332449,-.28241742,1.0508275,47830,3901788,3186212,715576,49581,665995,62879,3838909,3393381,10259,11326,14209,205510,548322,128081,394386,179814,40282,151783,144207,178971,37813,237478,87537,444043,74459,281517,223384,445528,38054,20608,386866,119215,267651
